"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.67675,"test",0.0755496155697191,1.2
"2",0,"affect",1,0.0161290322580645,0.26275,"test",0.0608219017299688,1.2
"3",0,"enable",1,0.0161290322580645,0.046,"test",0.00089227471383975,1.2
"4",0,"cause",1,0.0161290322580645,0.0145,"test",2.65374609781477e-06,1.2
"5",1,"no_difference",6,0.0967741935483871,0.10825,"train",0.00013169413371488,1.2
"6",1,"affect",7,0.112903225806452,0.387,"train",0.0751290416233091,1.2
"7",1,"enable",47,0.758064516129032,0.30025,"train",0.20959413117846,1.2
"8",1,"cause",2,0.032258064516129,0.2045,"train",0.02966728433923,1.2
"9",2,"no_difference",39,0.629032258064516,0.33875,"train",0.0842637893470343,1.2
"10",2,"affect",15,0.241935483870968,0.45975,"train",0.0474431634365244,1.2
"11",2,"enable",2,0.032258064516129,0.14675,"train",0.0131084032908429,1.2
"12",2,"cause",6,0.0967741935483871,0.05475,"train",0.0017660328433923,1.2
"13",3,"no_difference",3,0.0483870967741935,0.2035,"test",0.0240600127471384,1.2
"14",3,"affect",22,0.354838709677419,0.46375,"test",0.0118616691597294,1.2
"15",3,"enable",7,0.112903225806452,0.2215,"test",0.0117932593652445,1.2
"16",3,"cause",30,0.483870967741935,0.11125,"test",0.138846385600937,1.2
"17",4,"no_difference",36,0.580645161290323,0.2605,"test",0.102492924297607,1.2
"18",4,"affect",18,0.290322580645161,0.4735,"test",0.0335539669614984,1.2
"19",4,"enable",6,0.0967741935483871,0.1775,"test",0.00651665582726327,1.2
"20",4,"cause",2,0.032258064516129,0.0885,"test",0.0031631553069719,1.2
"21",5,"no_difference",1,0.0161290322580645,0.04925,"train",0.00109699850416233,1.2
"22",5,"affect",4,0.0645161290322581,0.23425,"train",0.0288095869536941,1.2
"23",5,"enable",6,0.0967741935483871,0.3315,"train",0.0550962042143601,1.2
"24",5,"cause",51,0.82258064516129,0.385,"train",0.191476821019771,1.2
"25",6,"no_difference",4,0.0645161290322581,0.037,"train",0.000757137356919875,1.2
"26",6,"affect",27,0.435483870967742,0.24025,"train",0.0381162643730489,1.2
"27",6,"enable",12,0.193548387096774,0.3395,"train",0.0213018733090531,1.2
"28",6,"cause",19,0.306451612903226,0.38325,"train",0.00589799226066597,1.2
"29",7,"no_difference",13,0.209677419354839,0.147,"test",0.00392845889698231,1.2
"30",7,"affect",3,0.0483870967741935,0.42275,"test",0.140147583311655,1.2
"31",7,"enable",45,0.725806451612903,0.27925,"test",0.199412664477107,1.2
"32",7,"cause",1,0.0161290322580645,0.151,"test",0.0181901779396462,1.2
"33",8,"no_difference",2,0.032258064516129,0.1715,"test",0.0193883165972945,1.2
"34",8,"affect",19,0.306451612903226,0.4475,"test",0.0198946475026015,1.2
"35",8,"enable",16,0.258064516129032,0.25675,"test",1.72795265348599e-06,1.2
"36",8,"cause",25,0.403225806451613,0.12425,"test",0.0778275005853278,1.2
"37",9,"no_difference",5,0.0806451612903226,0.02875,"train",0.0026931077653486,1.2
"38",9,"affect",10,0.161290322580645,0.16625,"train",2.45984001040584e-05,1.2
"39",9,"enable",7,0.112903225806452,0.30675,"train",0.0375765718652445,1.2
"40",9,"cause",40,0.645161290322581,0.49825,"train",0.0215829272242456,1.2
"41",10,"no_difference",2,0.032258064516129,0.1085,"train",0.00581283272632674,1.2
"42",10,"affect",30,0.483870967741935,0.354,"train",0.0168664682622269,1.2
"43",10,"enable",12,0.193548387096774,0.32525,"train",0.0173453148413111,1.2
"44",10,"cause",18,0.290322580645161,0.21225,"train",0.00609532784859522,1.2
"45",11,"no_difference",1,0.0161290322580645,0.1105,"train",0.00890587955254943,1.2
"46",11,"affect",16,0.258064516129032,0.377,"train",0.0141456493236212,1.2
"47",11,"enable",33,0.532258064516129,0.30875,"train",0.0499558549037461,1.2
"48",11,"cause",12,0.193548387096774,0.20375,"train",0.000104072905827263,1.2
"49",12,"no_difference",0,0,0.01225,"train",0.0001500625,1.2
"50",12,"affect",1,0.0161290322580645,0.07175,"train",0.00309369205254943,1.2
"51",12,"enable",4,0.0645161290322581,0.1835,"train",0.0141571615504683,1.2
"52",12,"cause",57,0.919354838709677,0.7325,"train",0.0349147307492195,1.2
"53",13,"no_difference",1,0.0161290322580645,0.01125,"train",2.38049557752341e-05,1.2
"54",13,"affect",13,0.209677419354839,0.071,"train",0.0192314266389178,1.2
"55",13,"enable",12,0.193548387096774,0.194,"train",2.03954214360052e-07,1.2
"56",13,"cause",36,0.580645161290323,0.72375,"train",0.0204789948621228,1.2
"57",14,"no_difference",1,0.0161290322580645,0.021,"test",2.37263267429761e-05,1.2
"58",14,"affect",23,0.370967741935484,0.139,"test",0.0538090332986472,1.2
"59",14,"enable",23,0.370967741935484,0.2685,"test",0.0104996381373569,1.2
"60",14,"cause",15,0.241935483870968,0.5715,"test",0.108612770291363,1.2
"61",15,"no_difference",0,0,0.01,"train",1e-04,1.2
"62",15,"affect",12,0.193548387096774,0.07325,"train",0.0144717019380853,1.2
"63",15,"enable",9,0.145161290322581,0.182,"train",0.00135709053069719,1.2
"64",15,"cause",41,0.661290322580645,0.73475,"train",0.00539632420655568,1.2
"65",16,"no_difference",1,0.0161290322580645,0.114,"test",0.00957872632674298,1.2
"66",16,"affect",8,0.129032258064516,0.37175,"test",0.0589119022502602,1.2
"67",16,"enable",7,0.112903225806452,0.30675,"test",0.0375765718652445,1.2
"68",16,"cause",46,0.741935483870968,0.2075,"test",0.285621286420395,1.2
"69",17,"no_difference",6,0.0967741935483871,0.317,"train",0.0484994058272633,1.2
"70",17,"affect",41,0.661290322580645,0.46425,"train",0.0388248887226847,1.2
"71",17,"enable",11,0.17741935483871,0.15325,"train",0.000584157713319459,1.2
"72",17,"cause",4,0.0645161290322581,0.0655,"train",9.68002081165461e-07,1.2
"73",18,"no_difference",2,0.032258064516129,0.05275,"train",0.00041991941987513,1.2
"74",18,"affect",2,0.032258064516129,0.23325,"train",0.0403977581295526,1.2
"75",18,"enable",55,0.887096774193548,0.319,"train",0.322733944849115,1.2
"76",18,"cause",3,0.0483870967741935,0.395,"train",0.120140504682622,1.2
"77",19,"no_difference",6,0.0967741935483871,0.10775,"train",0.000120468327263267,1.2
"78",19,"affect",22,0.354838709677419,0.37525,"train",0.000416620772632672,1.2
"79",19,"enable",18,0.290322580645161,0.304,"train",0.000187071800208116,1.2
"80",19,"cause",16,0.258064516129032,0.213,"train",0.00203081061394381,1.2
"81",20,"no_difference",11,0.17741935483871,0.10525,"train",0.00520841577783559,1.2
"82",20,"affect",36,0.580645161290323,0.37275,"train",0.0432203980879292,1.2
"83",20,"enable",4,0.0645161290322581,0.30775,"train",0.0591627159859521,1.2
"84",20,"cause",11,0.17741935483871,0.21425,"train",0.00135649642299688,1.2
"85",21,"no_difference",2,0.032258064516129,0.023,"test",8.57117585848075e-05,1.2
"86",21,"affect",15,0.241935483870968,0.12225,"test",0.0143246150494277,1.2
"87",21,"enable",30,0.483870967741935,0.2665,"test",0.0472501376170656,1.2
"88",21,"cause",15,0.241935483870968,0.58825,"test",0.119933744081686,1.2
"89",22,"no_difference",61,0.983870967741935,0.685,"test",0.089323855359001,1.2
"90",22,"affect",0,0,0.2585,"test",0.06682225,1.2
"91",22,"enable",1,0.0161290322580645,0.04075,"test",0.000606192052549428,1.2
"92",22,"cause",0,0,0.01575,"test",0.0002480625,1.2
"93",23,"no_difference",60,0.967741935483871,0.67625,"test",0.0849675484521332,1.2
"94",23,"affect",0,0,0.26575,"test",0.0706230625,1.2
"95",23,"enable",1,0.0161290322580645,0.04375,"test",0.00076291785900104,1.2
"96",23,"cause",1,0.0161290322580645,0.01425,"test",3.53076222684703e-06,1.2
"97",24,"no_difference",2,0.032258064516129,0.043,"test",0.000115389177939646,1.2
"98",24,"affect",31,0.5,0.22575,"test",0.0752130625,1.2
"99",24,"enable",18,0.290322580645161,0.327,"test",0.0013452330905307,1.2
"100",24,"cause",11,0.17741935483871,0.40425,"test",0.0514521415842872,1.2
"101",25,"no_difference",10,0.161290322580645,0.338,"test",0.0312263100936525,1.2
"102",25,"affect",3,0.0483870967741935,0.47075,"test",0.178390422021332,1.2
"103",25,"enable",48,0.774193548387097,0.1415,"test",0.400301126170656,1.2
"104",25,"cause",1,0.0161290322580645,0.04975,"test",0.00113036947190427,1.2
"105",26,"no_difference",0,0,0.103,"test",0.010609,1.2
"106",26,"affect",29,0.467741935483871,0.3655,"test",0.010453413371488,1.2
"107",26,"enable",7,0.112903225806452,0.30725,"test",0.0377706686394381,1.2
"108",26,"cause",26,0.419354838709677,0.22425,"test",0.0380658980879292,1.2
"109",27,"no_difference",5,0.0806451612903226,0.05525,"train",0.000644914216961498,1.2
"110",27,"affect",22,0.354838709677419,0.24125,"train",0.0129023949661811,1.2
"111",27,"enable",22,0.354838709677419,0.3575,"train",7.08246618106122e-06,1.2
"112",27,"cause",13,0.209677419354839,0.346,"train",0.0185838459937565,1.2
"113",28,"no_difference",24,0.387096774193548,0.21575,"test",0.0293597170265349,1.2
"114",28,"affect",31,0.5,0.46725,"test",0.0010725625,1.2
"115",28,"enable",0,0,0.21675,"test",0.0469805625,1.2
"116",28,"cause",7,0.112903225806452,0.10025,"test",0.000160104123309053,1.2
"117",29,"no_difference",61,0.983870967741935,0.67,"test",0.0985149843912591,1.2
"118",29,"affect",0,0,0.271,"test",0.073441,1.2
"119",29,"enable",0,0,0.043,"test",0.001849,1.2
"120",29,"cause",1,0.0161290322580645,0.016,"test",1.66493236212277e-08,1.2
