"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.668,"test",0.0804362788761707,1
"2",0,"affect",1,0.0161290322580645,0.25525,"test",0.0571788372138397,1
"3",0,"enable",1,0.0161290322580645,0.05925,"test",0.00185941785900104,1
"4",0,"cause",1,0.0161290322580645,0.0175,"test",1.87955254942769e-06,1
"5",1,"no_difference",6,0.0967741935483871,0.1375,"test",0.00165859131113424,1
"6",1,"affect",7,0.112903225806452,0.37775,"test",0.0701438138007284,1
"7",1,"enable",47,0.758064516129032,0.296,"test",0.213503617065557,1
"8",1,"cause",2,0.032258064516129,0.18875,"test",0.024489725871488,1
"9",2,"no_difference",39,0.629032258064516,0.464,"train",0.027235646201873,1
"10",2,"affect",15,0.241935483870968,0.383,"train",0.019899197710718,1
"11",2,"enable",2,0.032258064516129,0.11425,"train",0.00672267748439126,1
"12",2,"cause",6,0.0967741935483871,0.03875,"train",0.00336680703694069,1
"13",3,"no_difference",3,0.0483870967741935,0.2415,"test",0.0372925933922997,1
"14",3,"affect",22,0.354838709677419,0.42625,"test",0.0050995723855359,1
"15",3,"enable",7,0.112903225806452,0.22275,"test",0.0120663138007284,1
"16",3,"cause",30,0.483870967741935,0.1095,"test",0.140153621488033,1
"17",4,"no_difference",36,0.580645161290323,0.396,"train",0.0340938355879292,1
"18",4,"affect",18,0.290322580645161,0.41525,"train",0.0156068601066597,1
"19",4,"enable",6,0.0967741935483871,0.1375,"train",0.00165859131113424,1
"20",4,"cause",2,0.032258064516129,0.05125,"train",0.000360693613423517,1
"21",5,"no_difference",1,0.0161290322580645,0.14375,"test",0.0162871114073881,1
"22",5,"affect",4,0.0645161290322581,0.36425,"test",0.089840393405307,1
"23",5,"enable",6,0.0967741935483871,0.30275,"test",0.0424260328433923,1
"24",5,"cause",51,0.82258064516129,0.18925,"test",0.401107706100416,1
"25",6,"no_difference",4,0.0645161290322581,0.12175,"train",0.00327571598595213,1
"26",6,"affect",27,0.435483870967742,0.389,"train",0.00216075026014568,1
"27",6,"enable",12,0.193548387096774,0.3045,"train",0.0123102604058273,1
"28",6,"cause",19,0.306451612903226,0.18475,"train",0.0148112825832466,1
"29",7,"no_difference",13,0.209677419354839,0.21875,"train",8.23117195629551e-05,1
"30",7,"affect",3,0.0483870967741935,0.41425,"train",0.133855663956816,1
"31",7,"enable",45,0.725806451612903,0.2475,"train",0.228777061654527,1
"32",7,"cause",1,0.0161290322580645,0.1195,"train",0.0106855569719043,1
"33",8,"no_difference",2,0.032258064516129,0.16125,"train",0.0166389194198751,1
"34",8,"affect",19,0.306451612903226,0.389,"train",0.00681423621227888,1
"35",8,"enable",16,0.258064516129032,0.2935,"train",0.00125567351716961,1
"36",8,"cause",25,0.403225806451613,0.15625,"train",0.0609970489724245,1
"37",9,"no_difference",5,0.0806451612903226,0.03075,"test",0.0024895271201873,1
"38",9,"affect",10,0.161290322580645,0.1535,"test",6.06891259105099e-05,1
"39",9,"enable",7,0.112903225806452,0.29575,"test",0.0334329428329865,1
"40",9,"cause",40,0.645161290322581,0.52,"test",0.0156653485952133,1
"41",10,"no_difference",2,0.032258064516129,0.08025,"train",0.00230322587148803,1
"42",10,"affect",30,0.483870967741935,0.252,"train",0.0537641456815817,1
"43",10,"enable",12,0.193548387096774,0.34175,"train",0.0219637180671176,1
"44",10,"cause",18,0.290322580645161,0.326,"train",0.00127287825182102,1
"45",11,"no_difference",1,0.0161290322580645,0.068,"test",0.00269059729448491,1
"46",11,"affect",16,0.258064516129032,0.23775,"test",0.000412679565556712,1
"47",11,"enable",33,0.532258064516129,0.34625,"test",0.0345990000650364,1
"48",11,"cause",12,0.193548387096774,0.348,"test",0.0238553007284079,1
"49",12,"no_difference",0,0,0.01225,"train",0.0001500625,1
"50",12,"affect",1,0.0161290322580645,0.06325,"train",0.00222038560093652,1
"51",12,"enable",4,0.0645161290322581,0.17975,"train",0.0132788450182102,1
"52",12,"cause",57,0.919354838709677,0.74475,"train",0.0304868497008324,1
"53",13,"no_difference",1,0.0161290322580645,0.01225,"test",1.50468912591051e-05,1
"54",13,"affect",13,0.209677419354839,0.061,"test",0.0221049750260146,1
"55",13,"enable",12,0.193548387096774,0.1805,"test",0.000170260405827263,1
"56",13,"cause",36,0.580645161290323,0.74625,"test",0.0274249626040582,1
"57",14,"no_difference",1,0.0161290322580645,0.03125,"test",0.000228643665452654,1
"58",14,"affect",23,0.370967741935484,0.156,"test",0.0462111300728408,1
"59",14,"enable",23,0.370967741935484,0.2895,"test",0.0066369929760666,1
"60",14,"cause",15,0.241935483870968,0.52325,"test",0.0791378569849115,1
"61",15,"no_difference",0,0,0.011,"train",0.000121,1
"62",15,"affect",12,0.193548387096774,0.06225,"train",0.0172392664542144,1
