"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.6235,"test",0.107658077263267,0.6
"2",0,"affect",1,0.0161290322580645,0.28475,"test",0.072157224310614,0.6
"3",0,"enable",1,0.0161290322580645,0.06025,"test",0.00194665979448491,0.6
"4",0,"cause",1,0.0161290322580645,0.0315,"test",0.000236266649323621,0.6
"5",1,"no_difference",6,0.0967741935483871,0.2425,"test",0.0212360106659729,0.6
"6",1,"affect",7,0.112903225806452,0.445,"test",0.110288267429761,0.6
"7",1,"enable",47,0.758064516129032,0.178,"test",0.336474842872008,0.6
"8",1,"cause",2,0.032258064516129,0.1345,"test",0.010453413371488,0.6
"9",2,"no_difference",39,0.629032258064516,0.28125,"test",0.120952499024454,0.6
"10",2,"affect",15,0.241935483870968,0.44825,"test",0.0425656795655567,0.6
"11",2,"enable",2,0.032258064516129,0.15425,"test",0.0148820323231009,0.6
"12",2,"cause",6,0.0967741935483871,0.11625,"test",0.000379307036940687,0.6
"13",3,"no_difference",3,0.0483870967741935,0.242,"train",0.0374859562955255,0.6
"14",3,"affect",22,0.354838709677419,0.43675,"train",0.00670945948231009,0.6
"15",3,"enable",7,0.112903225806452,0.18425,"train",0.00509036218782518,0.6
"16",3,"cause",30,0.483870967741935,0.137,"train",0.120319468262227,0.6
"17",4,"no_difference",36,0.580645161290323,0.28525,"train",0.0872583013137357,0.6
"18",4,"affect",18,0.290322580645161,0.4415,"train",0.0228546121227888,0.6
"19",4,"enable",6,0.0967741935483871,0.15875,"train",0.00384100058532778,0.6
"20",4,"cause",2,0.032258064516129,0.1145,"train",0.0067637359521332,0.6
"21",5,"no_difference",1,0.0161290322580645,0.11,"test",0.00881175858480749,0.6
"22",5,"affect",4,0.0645161290322581,0.33775,"test",0.0746567482440166,0.6
"23",5,"enable",6,0.0967741935483871,0.25025,"test",0.0235548231659729,0.6
"24",5,"cause",51,0.82258064516129,0.302,"test",0.271004208116545,0.6
"25",6,"no_difference",4,0.0645161290322581,0.09075,"test",0.000688215985952133,0.6
"26",6,"affect",27,0.435483870967742,0.348,"test",0.00765342767950052,0.6
"27",6,"enable",12,0.193548387096774,0.26575,"test",0.00521307290582726,0.6
"28",6,"cause",19,0.306451612903226,0.2955,"test",0.000119937825182102,0.6
"29",7,"no_difference",13,0.209677419354839,0.311,"train",0.0102662653485952,0.6
"30",7,"affect",3,0.0483870967741935,0.43725,"train",0.151214357505203,0.6
"31",7,"enable",45,0.725806451612903,0.154,"train",0.326962618106139,0.6
"32",7,"cause",1,0.0161290322580645,0.09775,"train",0.00666198237513007,0.6
"33",8,"no_difference",2,0.032258064516129,0.12075,"test",0.00783082264568158,0.6
"34",8,"affect",19,0.306451612903226,0.3555,"test",0.002405744276795,0.6
"35",8,"enable",16,0.258064516129032,0.25825,"test",3.4404266389173e-08,0.6
