"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.723,"test",0.052263859521332,1.5
"2",0,"affect",1,0.0161290322580645,0.23325,"test",0.0471415146331946,1.5
"3",0,"enable",1,0.0161290322580645,0.03275,"test",0.00027625656867846,1.5
"4",0,"cause",1,0.0161290322580645,0.011,"test",2.63069719042664e-05,1.5
"5",1,"no_difference",6,0.0967741935483871,0.30725,"test",0.0443000651014568,1.5
"6",1,"affect",7,0.112903225806452,0.47525,"test",0.13129518476847,1.5
"7",1,"enable",47,0.758064516129032,0.14475,"test",0.376154695694589,1.5
"8",1,"cause",2,0.032258064516129,0.07275,"test",0.00163959683922997,1.5
"9",2,"no_difference",39,0.629032258064516,0.5045,"train",0.0155082832986473,1.5
"10",2,"affect",15,0.241935483870968,0.3865,"train",0.0208988993236212,1.5
"11",2,"enable",2,0.032258064516129,0.07875,"train",0.00216150006503642,1.5
"12",2,"cause",6,0.0967741935483871,0.03025,"train",0.00442546832726327,1.5
"13",3,"no_difference",3,0.0483870967741935,0.1475,"train",0.00982336758584807,1.5
"14",3,"affect",22,0.354838709677419,0.44875,"train",0.00881933045005202,1.5
"15",3,"enable",7,0.112903225806452,0.24025,"train",0.0162172008975026,1.5
"16",3,"cause",30,0.483870967741935,0.1635,"train",0.102637556971904,1.5
"17",4,"no_difference",36,0.580645161290323,0.303,"test",0.0770868355879293,1.5
"18",4,"affect",18,0.290322580645161,0.48125,"test",0.0364532794614984,1.5
"19",4,"enable",6,0.0967741935483871,0.14325,"test",0.00216000058532778,1.5
"20",4,"cause",2,0.032258064516129,0.0725,"test",0.00161941337148803,1.5
"21",5,"no_difference",1,0.0161290322580645,0.3615,"test",0.119281105359001,1.5
"22",5,"affect",4,0.0645161290322581,0.45725,"test",0.154239893405307,1.5
"23",5,"enable",6,0.0967741935483871,0.122,"test",0.000636341311134235,1.5
"24",5,"cause",51,0.82258064516129,0.05925,"test",0.582673673842352,1.5
"25",6,"no_difference",4,0.0645161290322581,0.3575,"test",0.0858395486472424,1.5
"26",6,"affect",27,0.435483870967742,0.465,"test",0.000871201873048909,1.5
"27",6,"enable",12,0.193548387096774,0.11875,"test",0.00559479871227888,1.5
"28",6,"cause",19,0.306451612903226,0.05875,"test",0.0613560890348595,1.5
"29",7,"no_difference",13,0.209677419354839,0.442,"test",0.0539737814776275,1.5
"30",7,"affect",3,0.0483870967741935,0.42375,"test",0.140897309118106,1.5
"31",7,"enable",45,0.725806451612903,0.08925,"test",0.40520411609001,1.5
"32",7,"cause",1,0.0161290322580645,0.045,"test",0.000833532778355879,1.5
"33",8,"no_difference",2,0.032258064516129,0.134,"train",0.0103514214360042,1.5
"34",8,"affect",19,0.306451612903226,0.428,"train",0.0147740104058273,1.5
"35",8,"enable",16,0.258064516129032,0.26325,"train",2.68892429760665e-05,1.5
"36",8,"cause",25,0.403225806451613,0.17475,"train",0.0522011941337149,1.5
"37",9,"no_difference",5,0.0806451612903226,0.05725,"train",0.000547333571800208,1.5
"38",9,"affect",10,0.161290322580645,0.3105,"train",0.0222635278355879,1.5
"39",9,"enable",7,0.112903225806452,0.3105,"train",0.0390444851716961,1.5
"40",9,"cause",40,0.645161290322581,0.32175,"train",0.104594862708117,1.5
"41",10,"no_difference",2,0.032258064516129,0.05625,"train",0.000575612968262227,1.5
"42",10,"affect",30,0.483870967741935,0.2605,"train",0.0498945892299688,1.5
"43",10,"enable",12,0.193548387096774,0.30525,"train",0.0124772503251821,1.5
"44",10,"cause",18,0.290322580645161,0.378,"train",0.00768732986472424,1.5
"45",11,"no_difference",1,0.0161290322580645,0.04425,"train",0.000790788826742976,1.5
"46",11,"affect",16,0.258064516129032,0.224,"train",0.0011603912591051,1.5
"47",11,"enable",33,0.532258064516129,0.29525,"train",0.0561728226456816,1.5
"48",11,"cause",12,0.193548387096774,0.4365,"train",0.0590254862122789,1.5
"49",12,"no_difference",0,0,0.02225,"test",0.0004950625,1.5
"50",12,"affect",1,0.0161290322580645,0.136,"test",0.0143690489073881,1.5
"51",12,"enable",4,0.0645161290322581,0.22875,"test",0.0269727643730489,1.5
"52",12,"cause",57,0.919354838709677,0.613,"test",0.0938532872008325,1.5
"53",13,"no_difference",1,0.0161290322580645,0.02275,"train",4.38372138397503e-05,1.5
"54",13,"affect",13,0.209677419354839,0.13425,"train",0.0056892955905307,1.5
"55",13,"enable",12,0.193548387096774,0.2405,"train",0.00220445395421436,1.5
"56",13,"cause",36,0.580645161290323,0.6025,"train",0.000477633975026014,1.5
"57",14,"no_difference",1,0.0161290322580645,0.0225,"test",4.05892299687825e-05,1.5
"58",14,"affect",23,0.370967741935484,0.1625,"test",0.0434587994276795,1.5
"59",14,"enable",23,0.370967741935484,0.24525,"test",0.0158049506373569,1.5
"60",14,"cause",15,0.241935483870968,0.56975,"test",0.107462356984912,1.5
"61",15,"no_difference",0,0,0.02125,"train",0.0004515625,1.5
"62",15,"affect",12,0.193548387096774,0.139,"train",0.00297552653485952,1.5
"63",15,"enable",9,0.145161290322581,0.238,"train",0.00861902601456815,1.5
"64",15,"cause",41,0.661290322580645,0.60175,"train",0.00354505001300728,1.5
"65",16,"no_difference",1,0.0161290322580645,0.043,"test",0.000722048907388137,1.5
"66",16,"affect",8,0.129032258064516,0.2265,"test",0.00949996071800208,1.5
