"","uncertainty_noise","trial","whether","how","sufficient","moving","participant","response"
"86",1.5,1,0.365,0,1,1,24,"enable"
"87",1.5,1,0.365,0,1,1,25,"enable"
"88",1.5,1,0.365,0,1,1,26,"enable"
"89",1.5,1,0.365,0,1,1,27,"affect"
"90",1.5,1,0.365,0,1,1,28,"affect"
"91",1.5,1,0.365,0,1,1,30,"no_difference"
"92",1.5,1,0.365,0,1,1,31,"enable"
"93",1.5,1,0.365,0,1,1,32,"cause"
"94",1.5,1,0.365,0,1,1,33,"enable"
"95",1.5,1,0.365,0,1,1,34,"affect"
"96",1.5,1,0.365,0,1,1,35,"enable"
"97",1.5,1,0.365,0,1,1,36,"enable"
"98",1.5,1,0.365,0,1,1,37,"affect"
"99",1.5,1,0.365,0,1,1,38,"enable"
"100",1.5,1,0.365,0,1,1,39,"enable"
"101",1.5,1,0.365,0,1,1,40,"enable"
"102",1.5,1,0.365,0,1,1,41,"no_difference"
"103",1.5,1,0.365,0,1,1,42,"enable"
"104",1.5,1,0.365,0,1,1,43,"enable"
"105",1.5,1,0.365,0,1,1,44,"no_difference"
"106",1.5,1,0.365,0,1,1,45,"enable"
"107",1.5,1,0.365,0,1,1,46,"enable"
"108",1.5,1,0.365,0,1,1,47,"enable"
"109",1.5,1,0.365,0,1,1,48,"enable"
"110",1.5,1,0.365,0,1,1,49,"enable"
"111",1.5,1,0.365,0,1,1,50,"affect"
"112",1.5,1,0.365,0,1,1,51,"enable"
"113",1.5,1,0.365,0,1,1,52,"no_difference"
"114",1.5,1,0.365,0,1,1,53,"enable"
"115",1.5,1,0.365,0,1,1,54,"enable"
"116",1.5,1,0.365,0,1,1,55,"enable"
"117",1.5,1,0.365,0,1,1,56,"affect"
"118",1.5,1,0.365,0,1,1,57,"enable"
"119",1.5,1,0.365,0,1,1,58,"enable"
"120",1.5,1,0.365,0,1,1,59,"enable"
"121",1.5,1,0.365,0,1,1,60,"enable"
"122",1.5,1,0.365,0,1,1,61,"enable"
"123",1.5,1,0.365,0,1,1,62,"enable"
"124",1.5,1,0.365,0,1,1,63,"enable"
"125",1.5,2,0,1,0,1,1,"no_difference"
"126",1.5,2,0,1,0,1,2,"affect"
"127",1.5,2,0,1,0,1,3,"no_difference"
"128",1.5,2,0,1,0,1,4,"no_difference"
"129",1.5,2,0,1,0,1,5,"no_difference"
"130",1.5,2,0,1,0,1,6,"affect"
"131",1.5,2,0,1,0,1,7,"no_difference"
"132",1.5,2,0,1,0,1,8,"no_difference"
"133",1.5,2,0,1,0,1,9,"no_difference"
"134",1.5,2,0,1,0,1,10,"no_difference"
"135",1.5,2,0,1,0,1,11,"no_difference"
"136",1.5,2,0,1,0,1,12,"affect"
"137",1.5,2,0,1,0,1,13,"no_difference"
"138",1.5,2,0,1,0,1,14,"no_difference"
"139",1.5,2,0,1,0,1,15,"no_difference"
"140",1.5,2,0,1,0,1,16,"affect"
"141",1.5,2,0,1,0,1,17,"affect"
"142",1.5,2,0,1,0,1,18,"no_difference"
"143",1.5,2,0,1,0,1,19,"cause"
"144",1.5,2,0,1,0,1,20,"cause"
"145",1.5,2,0,1,0,1,21,"no_difference"
"146",1.5,2,0,1,0,1,22,"affect"
"147",1.5,2,0,1,0,1,23,"no_difference"
"148",1.5,2,0,1,0,1,24,"no_difference"
"149",1.5,2,0,1,0,1,25,"affect"
"150",1.5,2,0,1,0,1,26,"no_difference"
"151",1.5,2,0,1,0,1,27,"no_difference"
"152",1.5,2,0,1,0,1,28,"cause"
"153",1.5,2,0,1,0,1,30,"no_difference"
"154",1.5,2,0,1,0,1,31,"affect"
"155",1.5,2,0,1,0,1,32,"cause"
"156",1.5,2,0,1,0,1,33,"affect"
"157",1.5,2,0,1,0,1,34,"no_difference"
"158",1.5,2,0,1,0,1,35,"affect"
"159",1.5,2,0,1,0,1,36,"no_difference"
"160",1.5,2,0,1,0,1,37,"enable"
"161",1.5,2,0,1,0,1,38,"no_difference"
"162",1.5,2,0,1,0,1,39,"no_difference"
"163",1.5,2,0,1,0,1,40,"cause"
"164",1.5,2,0,1,0,1,41,"no_difference"
"165",1.5,2,0,1,0,1,42,"no_difference"
"166",1.5,2,0,1,0,1,43,"affect"
"167",1.5,2,0,1,0,1,44,"enable"
"168",1.5,2,0,1,0,1,45,"affect"
"169",1.5,2,0,1,0,1,46,"no_difference"
"170",1.5,2,0,1,0,1,47,"no_difference"
"171",1.5,2,0,1,0,1,48,"no_difference"
"172",1.5,2,0,1,0,1,49,"affect"
"173",1.5,2,0,1,0,1,50,"no_difference"
"174",1.5,2,0,1,0,1,51,"affect"
"175",1.5,2,0,1,0,1,52,"cause"
"176",1.5,2,0,1,0,1,53,"no_difference"
"177",1.5,2,0,1,0,1,54,"no_difference"
"178",1.5,2,0,1,0,1,55,"no_difference"
"179",1.5,2,0,1,0,1,56,"no_difference"
"180",1.5,2,0,1,0,1,57,"no_difference"
"181",1.5,2,0,1,0,1,58,"no_difference"
"182",1.5,2,0,1,0,1,59,"no_difference"
"183",1.5,2,0,1,0,1,60,"affect"
"184",1.5,2,0,1,0,1,61,"no_difference"
"185",1.5,2,0,1,0,1,62,"no_difference"
"186",1.5,2,0,1,0,1,63,"no_difference"
"187",1.5,3,0.546,1,0,1,1,"cause"
"188",1.5,3,0.546,1,0,1,2,"cause"
"189",1.5,3,0.546,1,0,1,3,"affect"
"190",1.5,3,0.546,1,0,1,4,"cause"
"191",1.5,3,0.546,1,0,1,5,"no_difference"
"192",1.5,3,0.546,1,0,1,6,"affect"
"193",1.5,3,0.546,1,0,1,7,"affect"
"194",1.5,3,0.546,1,0,1,8,"cause"
"195",1.5,3,0.546,1,0,1,9,"cause"
"196",1.5,3,0.546,1,0,1,10,"affect"
"197",1.5,3,0.546,1,0,1,11,"enable"
"198",1.5,3,0.546,1,0,1,12,"affect"
"199",1.5,3,0.546,1,0,1,13,"no_difference"
"200",1.5,3,0.546,1,0,1,14,"cause"
"201",1.5,3,0.546,1,0,1,15,"cause"
"202",1.5,3,0.546,1,0,1,16,"affect"
"203",1.5,3,0.546,1,0,1,17,"enable"
"204",1.5,3,0.546,1,0,1,18,"cause"
"205",1.5,3,0.546,1,0,1,19,"enable"
"206",1.5,3,0.546,1,0,1,20,"cause"
"207",1.5,3,0.546,1,0,1,21,"cause"
"208",1.5,3,0.546,1,0,1,22,"affect"
"209",1.5,3,0.546,1,0,1,23,"cause"
"210",1.5,3,0.546,1,0,1,24,"affect"
"211",1.5,3,0.546,1,0,1,25,"affect"
"212",1.5,3,0.546,1,0,1,26,"affect"
"213",1.5,3,0.546,1,0,1,27,"cause"
"214",1.5,3,0.546,1,0,1,28,"affect"
"215",1.5,3,0.546,1,0,1,30,"cause"
"216",1.5,3,0.546,1,0,1,31,"cause"
"217",1.5,3,0.546,1,0,1,32,"cause"
"218",1.5,3,0.546,1,0,1,33,"cause"
"219",1.5,3,0.546,1,0,1,34,"affect"
"220",1.5,3,0.546,1,0,1,35,"no_difference"
"221",1.5,3,0.546,1,0,1,36,"enable"
"222",1.5,3,0.546,1,0,1,37,"affect"
"223",1.5,3,0.546,1,0,1,38,"cause"
"224",1.5,3,0.546,1,0,1,39,"affect"
"225",1.5,3,0.546,1,0,1,40,"cause"
"226",1.5,3,0.546,1,0,1,41,"affect"
"227",1.5,3,0.546,1,0,1,42,"affect"
"228",1.5,3,0.546,1,0,1,43,"cause"
"229",1.5,3,0.546,1,0,1,44,"affect"
"230",1.5,3,0.546,1,0,1,45,"affect"
"231",1.5,3,0.546,1,0,1,46,"cause"
"232",1.5,3,0.546,1,0,1,47,"cause"
"233",1.5,3,0.546,1,0,1,48,"affect"
"234",1.5,3,0.546,1,0,1,49,"affect"
"235",1.5,3,0.546,1,0,1,50,"cause"
"236",1.5,3,0.546,1,0,1,51,"affect"
"237",1.5,3,0.546,1,0,1,52,"enable"
"238",1.5,3,0.546,1,0,1,53,"cause"
"239",1.5,3,0.546,1,0,1,54,"affect"
"240",1.5,3,0.546,1,0,1,55,"enable"
"241",1.5,3,0.546,1,0,1,56,"cause"
"242",1.5,3,0.546,1,0,1,57,"cause"
"243",1.5,3,0.546,1,0,1,58,"enable"
"244",1.5,3,0.546,1,0,1,59,"cause"
"245",1.5,3,0.546,1,0,1,60,"cause"
"246",1.5,3,0.546,1,0,1,61,"cause"
"247",1.5,3,0.546,1,0,1,62,"cause"
"248",1.5,3,0.546,1,0,1,63,"cause"
"249",1.5,4,0.218,1,0.223,1,1,"affect"
"250",1.5,4,0.218,1,0.223,1,2,"affect"
"251",1.5,4,0.218,1,0.223,1,3,"no_difference"
"252",1.5,4,0.218,1,0.223,1,4,"no_difference"
"253",1.5,4,0.218,1,0.223,1,5,"no_difference"
"254",1.5,4,0.218,1,0.223,1,6,"enable"
"255",1.5,4,0.218,1,0.223,1,7,"affect"
"256",1.5,4,0.218,1,0.223,1,8,"no_difference"
"257",1.5,4,0.218,1,0.223,1,9,"no_difference"
"258",1.5,4,0.218,1,0.223,1,10,"no_difference"
"259",1.5,4,0.218,1,0.223,1,11,"affect"
"260",1.5,4,0.218,1,0.223,1,12,"affect"
"261",1.5,4,0.218,1,0.223,1,13,"no_difference"
"262",1.5,4,0.218,1,0.223,1,14,"no_difference"
"263",1.5,4,0.218,1,0.223,1,15,"no_difference"
"264",1.5,4,0.218,1,0.223,1,16,"no_difference"
"265",1.5,4,0.218,1,0.223,1,17,"no_difference"
"266",1.5,4,0.218,1,0.223,1,18,"no_difference"
"267",1.5,4,0.218,1,0.223,1,19,"enable"
"268",1.5,4,0.218,1,0.223,1,20,"affect"
"269",1.5,4,0.218,1,0.223,1,21,"no_difference"
"270",1.5,4,0.218,1,0.223,1,22,"affect"
"271",1.5,4,0.218,1,0.223,1,23,"affect"
"272",1.5,4,0.218,1,0.223,1,24,"no_difference"
"273",1.5,4,0.218,1,0.223,1,25,"no_difference"
"274",1.5,4,0.218,1,0.223,1,26,"no_difference"
"275",1.5,4,0.218,1,0.223,1,27,"affect"
"276",1.5,4,0.218,1,0.223,1,28,"enable"
"277",1.5,4,0.218,1,0.223,1,30,"no_difference"
"278",1.5,4,0.218,1,0.223,1,31,"affect"
"279",1.5,4,0.218,1,0.223,1,32,"cause"
"280",1.5,4,0.218,1,0.223,1,33,"no_difference"
"281",1.5,4,0.218,1,0.223,1,34,"cause"
"282",1.5,4,0.218,1,0.223,1,35,"affect"
"283",1.5,4,0.218,1,0.223,1,36,"no_difference"
"284",1.5,4,0.218,1,0.223,1,37,"affect"
"285",1.5,4,0.218,1,0.223,1,38,"affect"
"286",1.5,4,0.218,1,0.223,1,39,"no_difference"
"287",1.5,4,0.218,1,0.223,1,40,"enable"
"288",1.5,4,0.218,1,0.223,1,41,"no_difference"
"289",1.5,4,0.218,1,0.223,1,42,"no_difference"
"290",1.5,4,0.218,1,0.223,1,43,"affect"
"291",1.5,4,0.218,1,0.223,1,44,"no_difference"
"292",1.5,4,0.218,1,0.223,1,45,"affect"
"293",1.5,4,0.218,1,0.223,1,46,"no_difference"
"294",1.5,4,0.218,1,0.223,1,47,"no_difference"
"295",1.5,4,0.218,1,0.223,1,48,"no_difference"
"296",1.5,4,0.218,1,0.223,1,49,"no_difference"
"297",1.5,4,0.218,1,0.223,1,50,"no_difference"
"298",1.5,4,0.218,1,0.223,1,51,"affect"
"299",1.5,4,0.218,1,0.223,1,52,"enable"
"300",1.5,4,0.218,1,0.223,1,53,"no_difference"
"301",1.5,4,0.218,1,0.223,1,54,"no_difference"
"302",1.5,4,0.218,1,0.223,1,55,"no_difference"
"303",1.5,4,0.218,1,0.223,1,56,"no_difference"
"304",1.5,4,0.218,1,0.223,1,57,"no_difference"
"305",1.5,4,0.218,1,0.223,1,58,"no_difference"
"306",1.5,4,0.218,1,0.223,1,59,"no_difference"
"307",1.5,4,0.218,1,0.223,1,60,"affect"
"308",1.5,4,0.218,1,0.223,1,61,"affect"
"309",1.5,4,0.218,1,0.223,1,62,"no_difference"
"310",1.5,4,0.218,1,0.223,1,63,"enable"
"311",1.5,5,0,1,1,1,1,"cause"
"312",1.5,5,0,1,1,1,2,"cause"
"313",1.5,5,0,1,1,1,3,"cause"
"314",1.5,5,0,1,1,1,4,"cause"
"315",1.5,5,0,1,1,1,5,"cause"
"316",1.5,5,0,1,1,1,6,"affect"
"317",1.5,5,0,1,1,1,7,"affect"
"318",1.5,5,0,1,1,1,8,"cause"
"319",1.5,5,0,1,1,1,9,"cause"
"320",1.5,5,0,1,1,1,10,"cause"
"321",1.5,5,0,1,1,1,11,"cause"
"322",1.5,5,0,1,1,1,12,"cause"
"323",1.5,5,0,1,1,1,13,"affect"
"324",1.5,5,0,1,1,1,14,"cause"
"325",1.5,5,0,1,1,1,15,"cause"
"326",1.5,5,0,1,1,1,16,"cause"
"327",1.5,5,0,1,1,1,17,"cause"
"328",1.5,5,0,1,1,1,18,"cause"
"329",1.5,5,0,1,1,1,19,"affect"
"330",1.5,5,0,1,1,1,20,"cause"
"331",1.5,5,0,1,1,1,21,"cause"
"332",1.5,5,0,1,1,1,22,"cause"
"333",1.5,5,0,1,1,1,23,"cause"
"334",1.5,5,0,1,1,1,24,"cause"
"335",1.5,5,0,1,1,1,25,"cause"
"336",1.5,5,0,1,1,1,26,"cause"
"337",1.5,5,0,1,1,1,27,"cause"
"338",1.5,5,0,1,1,1,28,"enable"
"339",1.5,5,0,1,1,1,30,"cause"
"340",1.5,5,0,1,1,1,31,"cause"
"341",1.5,5,0,1,1,1,32,"cause"
"342",1.5,5,0,1,1,1,33,"cause"
"343",1.5,5,0,1,1,1,34,"enable"
"344",1.5,5,0,1,1,1,35,"cause"
"345",1.5,5,0,1,1,1,36,"cause"
"346",1.5,5,0,1,1,1,37,"cause"
"347",1.5,5,0,1,1,1,38,"cause"
"348",1.5,5,0,1,1,1,39,"cause"
"349",1.5,5,0,1,1,1,40,"cause"
"350",1.5,5,0,1,1,1,41,"no_difference"
"351",1.5,5,0,1,1,1,42,"cause"
"352",1.5,5,0,1,1,1,43,"cause"
"353",1.5,5,0,1,1,1,44,"enable"
"354",1.5,5,0,1,1,1,45,"cause"
"355",1.5,5,0,1,1,1,46,"cause"
"356",1.5,5,0,1,1,1,47,"cause"
"357",1.5,5,0,1,1,1,48,"cause"
"358",1.5,5,0,1,1,1,49,"enable"
"359",1.5,5,0,1,1,1,50,"cause"
"360",1.5,5,0,1,1,1,51,"cause"
"361",1.5,5,0,1,1,1,52,"enable"
"362",1.5,5,0,1,1,1,53,"cause"
"363",1.5,5,0,1,1,1,54,"cause"
"364",1.5,5,0,1,1,1,55,"cause"
"365",1.5,5,0,1,1,1,56,"cause"
"366",1.5,5,0,1,1,1,57,"cause"
"367",1.5,5,0,1,1,1,58,"enable"
"368",1.5,5,0,1,1,1,59,"cause"
"369",1.5,5,0,1,1,1,60,"cause"
"370",1.5,5,0,1,1,1,61,"cause"
"371",1.5,5,0,1,1,1,62,"cause"
"372",1.5,5,0,1,1,1,63,"cause"
"373",1.5,6,0.002,1,0.991,1,1,"enable"
"374",1.5,6,0.002,1,0.991,1,2,"affect"
"375",1.5,6,0.002,1,0.991,1,3,"affect"
"376",1.5,6,0.002,1,0.991,1,4,"enable"
"377",1.5,6,0.002,1,0.991,1,5,"no_difference"
"378",1.5,6,0.002,1,0.991,1,6,"cause"
"379",1.5,6,0.002,1,0.991,1,7,"affect"
"380",1.5,6,0.002,1,0.991,1,8,"cause"
"381",1.5,6,0.002,1,0.991,1,9,"cause"
"382",1.5,6,0.002,1,0.991,1,10,"cause"
"383",1.5,6,0.002,1,0.991,1,11,"cause"
"384",1.5,6,0.002,1,0.991,1,12,"affect"
"385",1.5,6,0.002,1,0.991,1,13,"affect"
"386",1.5,6,0.002,1,0.991,1,14,"enable"
"387",1.5,6,0.002,1,0.991,1,15,"affect"
"388",1.5,6,0.002,1,0.991,1,16,"affect"
"389",1.5,6,0.002,1,0.991,1,17,"cause"
"390",1.5,6,0.002,1,0.991,1,18,"affect"
"391",1.5,6,0.002,1,0.991,1,19,"enable"
"392",1.5,6,0.002,1,0.991,1,20,"cause"
"393",1.5,6,0.002,1,0.991,1,21,"cause"
"394",1.5,6,0.002,1,0.991,1,22,"affect"
"395",1.5,6,0.002,1,0.991,1,23,"affect"
"396",1.5,6,0.002,1,0.991,1,24,"affect"
"397",1.5,6,0.002,1,0.991,1,25,"enable"
"398",1.5,6,0.002,1,0.991,1,26,"affect"
"399",1.5,6,0.002,1,0.991,1,27,"affect"
"400",1.5,6,0.002,1,0.991,1,28,"enable"
"401",1.5,6,0.002,1,0.991,1,30,"cause"
"402",1.5,6,0.002,1,0.991,1,31,"affect"
"403",1.5,6,0.002,1,0.991,1,32,"enable"
"404",1.5,6,0.002,1,0.991,1,33,"enable"
"405",1.5,6,0.002,1,0.991,1,34,"cause"
"406",1.5,6,0.002,1,0.991,1,35,"affect"
"407",1.5,6,0.002,1,0.991,1,36,"affect"
"408",1.5,6,0.002,1,0.991,1,37,"affect"
"409",1.5,6,0.002,1,0.991,1,38,"cause"
"410",1.5,6,0.002,1,0.991,1,39,"cause"
"411",1.5,6,0.002,1,0.991,1,40,"cause"
"412",1.5,6,0.002,1,0.991,1,41,"no_difference"
"413",1.5,6,0.002,1,0.991,1,42,"affect"
"414",1.5,6,0.002,1,0.991,1,43,"cause"
"415",1.5,6,0.002,1,0.991,1,44,"enable"
"416",1.5,6,0.002,1,0.991,1,45,"affect"
"417",1.5,6,0.002,1,0.991,1,46,"affect"
"418",1.5,6,0.002,1,0.991,1,47,"no_difference"
"419",1.5,6,0.002,1,0.991,1,48,"cause"
"420",1.5,6,0.002,1,0.991,1,49,"enable"
"421",1.5,6,0.002,1,0.991,1,50,"affect"
"422",1.5,6,0.002,1,0.991,1,51,"affect"
"423",1.5,6,0.002,1,0.991,1,52,"cause"
"424",1.5,6,0.002,1,0.991,1,53,"affect"
"425",1.5,6,0.002,1,0.991,1,54,"cause"
"426",1.5,6,0.002,1,0.991,1,55,"affect"
"427",1.5,6,0.002,1,0.991,1,56,"affect"
"428",1.5,6,0.002,1,0.991,1,57,"affect"
"429",1.5,6,0.002,1,0.991,1,58,"no_difference"
"430",1.5,6,0.002,1,0.991,1,59,"cause"
"431",1.5,6,0.002,1,0.991,1,60,"cause"
"432",1.5,6,0.002,1,0.991,1,61,"enable"
"433",1.5,6,0.002,1,0.991,1,62,"enable"
"434",1.5,6,0.002,1,0.991,1,63,"affect"
"435",1.5,7,0.205,0,1,1,1,"enable"
"436",1.5,7,0.205,0,1,1,2,"enable"
"437",1.5,7,0.205,0,1,1,3,"enable"
"438",1.5,7,0.205,0,1,1,4,"enable"
"439",1.5,7,0.205,0,1,1,5,"no_difference"
"440",1.5,7,0.205,0,1,1,6,"no_difference"
"441",1.5,7,0.205,0,1,1,7,"enable"
"442",1.5,7,0.205,0,1,1,8,"enable"
"443",1.5,7,0.205,0,1,1,9,"affect"
"444",1.5,7,0.205,0,1,1,10,"enable"
"445",1.5,7,0.205,0,1,1,11,"enable"
"446",1.5,7,0.205,0,1,1,12,"enable"
"447",1.5,7,0.205,0,1,1,13,"enable"
"448",1.5,7,0.205,0,1,1,14,"enable"
"449",1.5,7,0.205,0,1,1,15,"enable"
"450",1.5,7,0.205,0,1,1,16,"enable"
"451",1.5,7,0.205,0,1,1,17,"no_difference"
"452",1.5,7,0.205,0,1,1,18,"enable"
"453",1.5,7,0.205,0,1,1,19,"affect"
"454",1.5,7,0.205,0,1,1,20,"enable"
"455",1.5,7,0.205,0,1,1,21,"enable"
"456",1.5,7,0.205,0,1,1,22,"enable"
"457",1.5,7,0.205,0,1,1,23,"enable"
"458",1.5,7,0.205,0,1,1,24,"enable"
"459",1.5,7,0.205,0,1,1,25,"enable"
"460",1.5,7,0.205,0,1,1,26,"enable"
"461",1.5,7,0.205,0,1,1,27,"enable"
"462",1.5,7,0.205,0,1,1,28,"cause"
"463",1.5,7,0.205,0,1,1,30,"no_difference"
"464",1.5,7,0.205,0,1,1,31,"no_difference"
"465",1.5,7,0.205,0,1,1,32,"affect"
"466",1.5,7,0.205,0,1,1,33,"enable"
"467",1.5,7,0.205,0,1,1,34,"enable"
"468",1.5,7,0.205,0,1,1,35,"enable"
"469",1.5,7,0.205,0,1,1,36,"no_difference"
"470",1.5,7,0.205,0,1,1,37,"enable"
"471",1.5,7,0.205,0,1,1,38,"no_difference"
"472",1.5,7,0.205,0,1,1,39,"enable"
"473",1.5,7,0.205,0,1,1,40,"enable"
"474",1.5,7,0.205,0,1,1,41,"no_difference"
"475",1.5,7,0.205,0,1,1,42,"enable"
"476",1.5,7,0.205,0,1,1,43,"enable"
"477",1.5,7,0.205,0,1,1,44,"enable"
"478",1.5,7,0.205,0,1,1,45,"enable"
"479",1.5,7,0.205,0,1,1,46,"enable"
"480",1.5,7,0.205,0,1,1,47,"no_difference"
"481",1.5,7,0.205,0,1,1,48,"enable"
"482",1.5,7,0.205,0,1,1,49,"no_difference"
"483",1.5,7,0.205,0,1,1,50,"no_difference"
"484",1.5,7,0.205,0,1,1,51,"enable"
"485",1.5,7,0.205,0,1,1,52,"enable"
"486",1.5,7,0.205,0,1,1,53,"enable"
"487",1.5,7,0.205,0,1,1,54,"enable"
"488",1.5,7,0.205,0,1,1,55,"enable"
"489",1.5,7,0.205,0,1,1,56,"enable"
"490",1.5,7,0.205,0,1,1,57,"no_difference"
"491",1.5,7,0.205,0,1,1,58,"enable"
"492",1.5,7,0.205,0,1,1,59,"enable"
"493",1.5,7,0.205,0,1,1,60,"enable"
"494",1.5,7,0.205,0,1,1,61,"enable"
"495",1.5,7,0.205,0,1,1,62,"enable"
"496",1.5,7,0.205,0,1,1,63,"no_difference"
"497",1.5,8,0.579,1,0,1,1,"cause"
"498",1.5,8,0.579,1,0,1,2,"cause"
"499",1.5,8,0.579,1,0,1,3,"enable"
"500",1.5,8,0.579,1,0,1,4,"cause"
"501",1.5,8,0.579,1,0,1,5,"affect"
"502",1.5,8,0.579,1,0,1,6,"enable"
"503",1.5,8,0.579,1,0,1,7,"enable"
"504",1.5,8,0.579,1,0,1,8,"cause"
"505",1.5,8,0.579,1,0,1,9,"cause"
"506",1.5,8,0.579,1,0,1,10,"affect"
"507",1.5,8,0.579,1,0,1,11,"enable"
"508",1.5,8,0.579,1,0,1,12,"cause"
"509",1.5,8,0.579,1,0,1,13,"enable"
"510",1.5,8,0.579,1,0,1,14,"affect"
"511",1.5,8,0.579,1,0,1,15,"affect"
"512",1.5,8,0.579,1,0,1,16,"cause"
"513",1.5,8,0.579,1,0,1,17,"cause"
"514",1.5,8,0.579,1,0,1,18,"cause"
"515",1.5,8,0.579,1,0,1,19,"enable"
"516",1.5,8,0.579,1,0,1,20,"affect"
"517",1.5,8,0.579,1,0,1,21,"no_difference"
"518",1.5,8,0.579,1,0,1,22,"affect"
"519",1.5,8,0.579,1,0,1,23,"enable"
"520",1.5,8,0.579,1,0,1,24,"affect"
"521",1.5,8,0.579,1,0,1,25,"cause"
"522",1.5,8,0.579,1,0,1,26,"cause"
"523",1.5,8,0.579,1,0,1,27,"affect"
"524",1.5,8,0.579,1,0,1,28,"cause"
"525",1.5,8,0.579,1,0,1,30,"enable"
"526",1.5,8,0.579,1,0,1,31,"cause"
"527",1.5,8,0.579,1,0,1,32,"cause"
"528",1.5,8,0.579,1,0,1,33,"cause"
