"","uncertainty_noise","trial","whether","how","sufficient","moving","participant","response"
"655",1.4,10,0.857,1,0.078,1,36,"affect"
"656",1.4,10,0.857,1,0.078,1,37,"affect"
"657",1.4,10,0.857,1,0.078,1,38,"cause"
"658",1.4,10,0.857,1,0.078,1,39,"affect"
"659",1.4,10,0.857,1,0.078,1,40,"cause"
"660",1.4,10,0.857,1,0.078,1,41,"no_difference"
"661",1.4,10,0.857,1,0.078,1,42,"enable"
"662",1.4,10,0.857,1,0.078,1,43,"affect"
"663",1.4,10,0.857,1,0.078,1,44,"enable"
"664",1.4,10,0.857,1,0.078,1,45,"cause"
"665",1.4,10,0.857,1,0.078,1,46,"affect"
"666",1.4,10,0.857,1,0.078,1,47,"cause"
"667",1.4,10,0.857,1,0.078,1,48,"cause"
"668",1.4,10,0.857,1,0.078,1,49,"enable"
"669",1.4,10,0.857,1,0.078,1,50,"affect"
"670",1.4,10,0.857,1,0.078,1,51,"affect"
"671",1.4,10,0.857,1,0.078,1,52,"cause"
"672",1.4,10,0.857,1,0.078,1,53,"affect"
"673",1.4,10,0.857,1,0.078,1,54,"cause"
"674",1.4,10,0.857,1,0.078,1,55,"affect"
"675",1.4,10,0.857,1,0.078,1,56,"affect"
"676",1.4,10,0.857,1,0.078,1,57,"affect"
"677",1.4,10,0.857,1,0.078,1,58,"enable"
"678",1.4,10,0.857,1,0.078,1,59,"cause"
"679",1.4,10,0.857,1,0.078,1,60,"cause"
"680",1.4,10,0.857,1,0.078,1,61,"enable"
"681",1.4,10,0.857,1,0.078,1,62,"enable"
"682",1.4,10,0.857,1,0.078,1,63,"cause"
"683",1.4,11,0.983,1,0.016,1,1,"enable"
"684",1.4,11,0.983,1,0.016,1,2,"enable"
"685",1.4,11,0.983,1,0.016,1,3,"affect"
"686",1.4,11,0.983,1,0.016,1,4,"enable"
"687",1.4,11,0.983,1,0.016,1,5,"enable"
"688",1.4,11,0.983,1,0.016,1,6,"cause"
"689",1.4,11,0.983,1,0.016,1,7,"affect"
"690",1.4,11,0.983,1,0.016,1,8,"enable"
"691",1.4,11,0.983,1,0.016,1,9,"cause"
"692",1.4,11,0.983,1,0.016,1,10,"enable"
"693",1.4,11,0.983,1,0.016,1,11,"enable"
"694",1.4,11,0.983,1,0.016,1,12,"enable"
"695",1.4,11,0.983,1,0.016,1,13,"affect"
"696",1.4,11,0.983,1,0.016,1,14,"enable"
"697",1.4,11,0.983,1,0.016,1,15,"enable"
"698",1.4,11,0.983,1,0.016,1,16,"enable"
"699",1.4,11,0.983,1,0.016,1,17,"affect"
"700",1.4,11,0.983,1,0.016,1,18,"enable"
"701",1.4,11,0.983,1,0.016,1,19,"cause"
"702",1.4,11,0.983,1,0.016,1,20,"affect"
"703",1.4,11,0.983,1,0.016,1,21,"affect"
"704",1.4,11,0.983,1,0.016,1,22,"cause"
"705",1.4,11,0.983,1,0.016,1,23,"enable"
"706",1.4,11,0.983,1,0.016,1,24,"cause"
"707",1.4,11,0.983,1,0.016,1,25,"enable"
"708",1.4,11,0.983,1,0.016,1,26,"affect"
"709",1.4,11,0.983,1,0.016,1,27,"affect"
"710",1.4,11,0.983,1,0.016,1,28,"affect"
"711",1.4,11,0.983,1,0.016,1,30,"enable"
"712",1.4,11,0.983,1,0.016,1,31,"cause"
"713",1.4,11,0.983,1,0.016,1,32,"cause"
"714",1.4,11,0.983,1,0.016,1,33,"affect"
"715",1.4,11,0.983,1,0.016,1,34,"affect"
"716",1.4,11,0.983,1,0.016,1,35,"enable"
"717",1.4,11,0.983,1,0.016,1,36,"enable"
"718",1.4,11,0.983,1,0.016,1,37,"affect"
"719",1.4,11,0.983,1,0.016,1,38,"cause"
"720",1.4,11,0.983,1,0.016,1,39,"enable"
"721",1.4,11,0.983,1,0.016,1,40,"enable"
"722",1.4,11,0.983,1,0.016,1,41,"no_difference"
"723",1.4,11,0.983,1,0.016,1,42,"affect"
"724",1.4,11,0.983,1,0.016,1,43,"enable"
"725",1.4,11,0.983,1,0.016,1,44,"enable"
"726",1.4,11,0.983,1,0.016,1,45,"cause"
"727",1.4,11,0.983,1,0.016,1,46,"affect"
"728",1.4,11,0.983,1,0.016,1,47,"enable"
"729",1.4,11,0.983,1,0.016,1,48,"cause"
"730",1.4,11,0.983,1,0.016,1,49,"affect"
"731",1.4,11,0.983,1,0.016,1,50,"enable"
"732",1.4,11,0.983,1,0.016,1,51,"enable"
"733",1.4,11,0.983,1,0.016,1,52,"enable"
"734",1.4,11,0.983,1,0.016,1,53,"enable"
"735",1.4,11,0.983,1,0.016,1,54,"affect"
"736",1.4,11,0.983,1,0.016,1,55,"enable"
"737",1.4,11,0.983,1,0.016,1,56,"enable"
"738",1.4,11,0.983,1,0.016,1,57,"enable"
"739",1.4,11,0.983,1,0.016,1,58,"enable"
"740",1.4,11,0.983,1,0.016,1,59,"cause"
"741",1.4,11,0.983,1,0.016,1,60,"enable"
"742",1.4,11,0.983,1,0.016,1,61,"enable"
"743",1.4,11,0.983,1,0.016,1,62,"enable"
"744",1.4,11,0.983,1,0.016,1,63,"cause"
"745",1.4,12,1,1,1,1,1,"cause"
"746",1.4,12,1,1,1,1,2,"cause"
"747",1.4,12,1,1,1,1,3,"cause"
"748",1.4,12,1,1,1,1,4,"cause"
"749",1.4,12,1,1,1,1,5,"cause"
"750",1.4,12,1,1,1,1,6,"cause"
"751",1.4,12,1,1,1,1,7,"enable"
"752",1.4,12,1,1,1,1,8,"cause"
"753",1.4,12,1,1,1,1,9,"cause"
"754",1.4,12,1,1,1,1,10,"cause"
"755",1.4,12,1,1,1,1,11,"cause"
"756",1.4,12,1,1,1,1,12,"cause"
"757",1.4,12,1,1,1,1,13,"cause"
"758",1.4,12,1,1,1,1,14,"cause"
"759",1.4,12,1,1,1,1,15,"cause"
"760",1.4,12,1,1,1,1,16,"cause"
"761",1.4,12,1,1,1,1,17,"cause"
"762",1.4,12,1,1,1,1,18,"cause"
"763",1.4,12,1,1,1,1,19,"enable"
"764",1.4,12,1,1,1,1,20,"cause"
"765",1.4,12,1,1,1,1,21,"cause"
"766",1.4,12,1,1,1,1,22,"cause"
"767",1.4,12,1,1,1,1,23,"cause"
"768",1.4,12,1,1,1,1,24,"cause"
"769",1.4,12,1,1,1,1,25,"cause"
"770",1.4,12,1,1,1,1,26,"cause"
"771",1.4,12,1,1,1,1,27,"cause"
"772",1.4,12,1,1,1,1,28,"enable"
"773",1.4,12,1,1,1,1,30,"cause"
"774",1.4,12,1,1,1,1,31,"cause"
"775",1.4,12,1,1,1,1,32,"cause"
"776",1.4,12,1,1,1,1,33,"cause"
"777",1.4,12,1,1,1,1,34,"cause"
"778",1.4,12,1,1,1,1,35,"cause"
"779",1.4,12,1,1,1,1,36,"cause"
"780",1.4,12,1,1,1,1,37,"cause"
"781",1.4,12,1,1,1,1,38,"cause"
"782",1.4,12,1,1,1,1,39,"cause"
"783",1.4,12,1,1,1,1,40,"cause"
"784",1.4,12,1,1,1,1,41,"affect"
"785",1.4,12,1,1,1,1,42,"cause"
"786",1.4,12,1,1,1,1,43,"cause"
"787",1.4,12,1,1,1,1,44,"cause"
"788",1.4,12,1,1,1,1,45,"cause"
"789",1.4,12,1,1,1,1,46,"cause"
"790",1.4,12,1,1,1,1,47,"cause"
"791",1.4,12,1,1,1,1,48,"cause"
"792",1.4,12,1,1,1,1,49,"cause"
"793",1.4,12,1,1,1,1,50,"cause"
"794",1.4,12,1,1,1,1,51,"cause"
"795",1.4,12,1,1,1,1,52,"cause"
"796",1.4,12,1,1,1,1,53,"cause"
"797",1.4,12,1,1,1,1,54,"cause"
"798",1.4,12,1,1,1,1,55,"cause"
"799",1.4,12,1,1,1,1,56,"cause"
"800",1.4,12,1,1,1,1,57,"cause"
"801",1.4,12,1,1,1,1,58,"cause"
"802",1.4,12,1,1,1,1,59,"cause"
"803",1.4,12,1,1,1,1,60,"cause"
"804",1.4,12,1,1,1,1,61,"cause"
"805",1.4,12,1,1,1,1,62,"cause"
"806",1.4,12,1,1,1,1,63,"enable"
"807",1.4,13,1,1,1,1,1,"enable"
"808",1.4,13,1,1,1,1,2,"enable"
"809",1.4,13,1,1,1,1,3,"affect"
"810",1.4,13,1,1,1,1,4,"affect"
"811",1.4,13,1,1,1,1,5,"cause"
"812",1.4,13,1,1,1,1,6,"affect"
"813",1.4,13,1,1,1,1,7,"affect"
"814",1.4,13,1,1,1,1,8,"cause"
"815",1.4,13,1,1,1,1,9,"cause"
"816",1.4,13,1,1,1,1,10,"cause"
"817",1.4,13,1,1,1,1,11,"cause"
"818",1.4,13,1,1,1,1,12,"affect"
"819",1.4,13,1,1,1,1,13,"affect"
"820",1.4,13,1,1,1,1,14,"cause"
"821",1.4,13,1,1,1,1,15,"cause"
"822",1.4,13,1,1,1,1,16,"cause"
"823",1.4,13,1,1,1,1,17,"enable"
"824",1.4,13,1,1,1,1,18,"enable"
"825",1.4,13,1,1,1,1,19,"cause"
"826",1.4,13,1,1,1,1,20,"cause"
"827",1.4,13,1,1,1,1,21,"affect"
"828",1.4,13,1,1,1,1,22,"cause"
"829",1.4,13,1,1,1,1,23,"cause"
"830",1.4,13,1,1,1,1,24,"cause"
"831",1.4,13,1,1,1,1,25,"enable"
"832",1.4,13,1,1,1,1,26,"enable"
"833",1.4,13,1,1,1,1,27,"cause"
"834",1.4,13,1,1,1,1,28,"enable"
"835",1.4,13,1,1,1,1,30,"cause"
"836",1.4,13,1,1,1,1,31,"cause"
"837",1.4,13,1,1,1,1,32,"affect"
"838",1.4,13,1,1,1,1,33,"enable"
"839",1.4,13,1,1,1,1,34,"cause"
"840",1.4,13,1,1,1,1,35,"cause"
"841",1.4,13,1,1,1,1,36,"enable"
"842",1.4,13,1,1,1,1,37,"affect"
"843",1.4,13,1,1,1,1,38,"cause"
"844",1.4,13,1,1,1,1,39,"enable"
"845",1.4,13,1,1,1,1,40,"affect"
"846",1.4,13,1,1,1,1,41,"no_difference"
"847",1.4,13,1,1,1,1,42,"affect"
"848",1.4,13,1,1,1,1,43,"cause"
"849",1.4,13,1,1,1,1,44,"cause"
"850",1.4,13,1,1,1,1,45,"cause"
"851",1.4,13,1,1,1,1,46,"cause"
"852",1.4,13,1,1,1,1,47,"cause"
"853",1.4,13,1,1,1,1,48,"cause"
"854",1.4,13,1,1,1,1,49,"cause"
"855",1.4,13,1,1,1,1,50,"cause"
"856",1.4,13,1,1,1,1,51,"cause"
"857",1.4,13,1,1,1,1,52,"enable"
"858",1.4,13,1,1,1,1,53,"affect"
"859",1.4,13,1,1,1,1,54,"cause"
"860",1.4,13,1,1,1,1,55,"cause"
"861",1.4,13,1,1,1,1,56,"affect"
"862",1.4,13,1,1,1,1,57,"cause"
"863",1.4,13,1,1,1,1,58,"cause"
"864",1.4,13,1,1,1,1,59,"cause"
"865",1.4,13,1,1,1,1,60,"cause"
"866",1.4,13,1,1,1,1,61,"enable"
"867",1.4,13,1,1,1,1,62,"cause"
"868",1.4,13,1,1,1,1,63,"cause"
"869",1.4,14,0.986,1,0.989,0,1,"affect"
"870",1.4,14,0.986,1,0.989,0,2,"enable"
"871",1.4,14,0.986,1,0.989,0,3,"cause"
"872",1.4,14,0.986,1,0.989,0,4,"affect"
"873",1.4,14,0.986,1,0.989,0,5,"enable"
"874",1.4,14,0.986,1,0.989,0,6,"cause"
"875",1.4,14,0.986,1,0.989,0,7,"affect"
"876",1.4,14,0.986,1,0.989,0,8,"affect"
"877",1.4,14,0.986,1,0.989,0,9,"affect"
"878",1.4,14,0.986,1,0.989,0,10,"enable"
"879",1.4,14,0.986,1,0.989,0,11,"affect"
"880",1.4,14,0.986,1,0.989,0,12,"affect"
"881",1.4,14,0.986,1,0.989,0,13,"enable"
"882",1.4,14,0.986,1,0.989,0,14,"affect"
"883",1.4,14,0.986,1,0.989,0,15,"enable"
"884",1.4,14,0.986,1,0.989,0,16,"enable"
"885",1.4,14,0.986,1,0.989,0,17,"enable"
"886",1.4,14,0.986,1,0.989,0,18,"enable"
"887",1.4,14,0.986,1,0.989,0,19,"cause"
"888",1.4,14,0.986,1,0.989,0,20,"affect"
"889",1.4,14,0.986,1,0.989,0,21,"affect"
"890",1.4,14,0.986,1,0.989,0,22,"cause"
"891",1.4,14,0.986,1,0.989,0,23,"enable"
"892",1.4,14,0.986,1,0.989,0,24,"affect"
"893",1.4,14,0.986,1,0.989,0,25,"affect"
"894",1.4,14,0.986,1,0.989,0,26,"enable"
"895",1.4,14,0.986,1,0.989,0,27,"enable"
"896",1.4,14,0.986,1,0.989,0,28,"affect"
"897",1.4,14,0.986,1,0.989,0,30,"enable"
"898",1.4,14,0.986,1,0.989,0,31,"cause"
"899",1.4,14,0.986,1,0.989,0,32,"enable"
"900",1.4,14,0.986,1,0.989,0,33,"cause"
"901",1.4,14,0.986,1,0.989,0,34,"affect"
"902",1.4,14,0.986,1,0.989,0,35,"affect"
"903",1.4,14,0.986,1,0.989,0,36,"affect"
"904",1.4,14,0.986,1,0.989,0,37,"affect"
"905",1.4,14,0.986,1,0.989,0,38,"cause"
"906",1.4,14,0.986,1,0.989,0,39,"enable"
"907",1.4,14,0.986,1,0.989,0,40,"affect"
"908",1.4,14,0.986,1,0.989,0,41,"enable"
"909",1.4,14,0.986,1,0.989,0,42,"enable"
"910",1.4,14,0.986,1,0.989,0,43,"enable"
"911",1.4,14,0.986,1,0.989,0,44,"cause"
"912",1.4,14,0.986,1,0.989,0,45,"cause"
"913",1.4,14,0.986,1,0.989,0,46,"cause"
"914",1.4,14,0.986,1,0.989,0,47,"affect"
"915",1.4,14,0.986,1,0.989,0,48,"cause"
"916",1.4,14,0.986,1,0.989,0,49,"enable"
"917",1.4,14,0.986,1,0.989,0,50,"enable"
"918",1.4,14,0.986,1,0.989,0,51,"cause"
"919",1.4,14,0.986,1,0.989,0,52,"no_difference"
"920",1.4,14,0.986,1,0.989,0,53,"enable"
"921",1.4,14,0.986,1,0.989,0,54,"enable"
"922",1.4,14,0.986,1,0.989,0,55,"enable"
"923",1.4,14,0.986,1,0.989,0,56,"affect"
"924",1.4,14,0.986,1,0.989,0,57,"affect"
"925",1.4,14,0.986,1,0.989,0,58,"affect"
"926",1.4,14,0.986,1,0.989,0,59,"affect"
"927",1.4,14,0.986,1,0.989,0,60,"cause"
"928",1.4,14,0.986,1,0.989,0,61,"cause"
"929",1.4,14,0.986,1,0.989,0,62,"enable"
"930",1.4,14,0.986,1,0.989,0,63,"cause"
"931",1.4,15,0.971,1,0.973,1,1,"cause"
"932",1.4,15,0.971,1,0.973,1,2,"cause"
"933",1.4,15,0.971,1,0.973,1,3,"cause"
"934",1.4,15,0.971,1,0.973,1,4,"cause"
"935",1.4,15,0.971,1,0.973,1,5,"cause"
"936",1.4,15,0.971,1,0.973,1,6,"affect"
"937",1.4,15,0.971,1,0.973,1,7,"affect"
"938",1.4,15,0.971,1,0.973,1,8,"cause"
"939",1.4,15,0.971,1,0.973,1,9,"cause"
"940",1.4,15,0.971,1,0.973,1,10,"cause"
"941",1.4,15,0.971,1,0.973,1,11,"cause"
"942",1.4,15,0.971,1,0.973,1,12,"cause"
"943",1.4,15,0.971,1,0.973,1,13,"enable"
"944",1.4,15,0.971,1,0.973,1,14,"cause"
"945",1.4,15,0.971,1,0.973,1,15,"cause"
"946",1.4,15,0.971,1,0.973,1,16,"affect"
"947",1.4,15,0.971,1,0.973,1,17,"cause"
"948",1.4,15,0.971,1,0.973,1,18,"cause"
"949",1.4,15,0.971,1,0.973,1,19,"affect"
"950",1.4,15,0.971,1,0.973,1,20,"affect"
"951",1.4,15,0.971,1,0.973,1,21,"cause"
"952",1.4,15,0.971,1,0.973,1,22,"cause"
"953",1.4,15,0.971,1,0.973,1,23,"cause"
"954",1.4,15,0.971,1,0.973,1,24,"affect"
"955",1.4,15,0.971,1,0.973,1,25,"enable"
"956",1.4,15,0.971,1,0.973,1,26,"cause"
"957",1.4,15,0.971,1,0.973,1,27,"affect"
"958",1.4,15,0.971,1,0.973,1,28,"enable"
"959",1.4,15,0.971,1,0.973,1,30,"cause"
"960",1.4,15,0.971,1,0.973,1,31,"cause"
"961",1.4,15,0.971,1,0.973,1,32,"cause"
"962",1.4,15,0.971,1,0.973,1,33,"cause"
"963",1.4,15,0.971,1,0.973,1,34,"cause"
"964",1.4,15,0.971,1,0.973,1,35,"cause"
"965",1.4,15,0.971,1,0.973,1,36,"enable"
"966",1.4,15,0.971,1,0.973,1,37,"affect"
"967",1.4,15,0.971,1,0.973,1,38,"cause"
"968",1.4,15,0.971,1,0.973,1,39,"cause"
"969",1.4,15,0.971,1,0.973,1,40,"enable"
"970",1.4,15,0.971,1,0.973,1,41,"enable"
"971",1.4,15,0.971,1,0.973,1,42,"cause"
"972",1.4,15,0.971,1,0.973,1,43,"cause"
"973",1.4,15,0.971,1,0.973,1,44,"cause"
"974",1.4,15,0.971,1,0.973,1,45,"cause"
"975",1.4,15,0.971,1,0.973,1,46,"cause"
"976",1.4,15,0.971,1,0.973,1,47,"affect"
"977",1.4,15,0.971,1,0.973,1,48,"affect"
"978",1.4,15,0.971,1,0.973,1,49,"cause"
"979",1.4,15,0.971,1,0.973,1,50,"affect"
"980",1.4,15,0.971,1,0.973,1,51,"cause"
"981",1.4,15,0.971,1,0.973,1,52,"enable"
"982",1.4,15,0.971,1,0.973,1,53,"enable"
"983",1.4,15,0.971,1,0.973,1,54,"affect"
"984",1.4,15,0.971,1,0.973,1,55,"cause"
"985",1.4,15,0.971,1,0.973,1,56,"cause"
"986",1.4,15,0.971,1,0.973,1,57,"cause"
"987",1.4,15,0.971,1,0.973,1,58,"enable"
"988",1.4,15,0.971,1,0.973,1,59,"cause"
"989",1.4,15,0.971,1,0.973,1,60,"cause"
"990",1.4,15,0.971,1,0.973,1,61,"cause"
"991",1.4,15,0.971,1,0.973,1,62,"cause"
"992",1.4,15,0.971,1,0.973,1,63,"cause"
"993",1.4,16,1,1,0,1,1,"cause"
"994",1.4,16,1,1,0,1,2,"cause"
"995",1.4,16,1,1,0,1,3,"enable"
"996",1.4,16,1,1,0,1,4,"cause"
"997",1.4,16,1,1,0,1,5,"cause"
"998",1.4,16,1,1,0,1,6,"affect"
"999",1.4,16,1,1,0,1,7,"affect"
"1000",1.4,16,1,1,0,1,8,"cause"
"1001",1.4,16,1,1,0,1,9,"cause"
"1002",1.4,16,1,1,0,1,10,"cause"
"1003",1.4,16,1,1,0,1,11,"affect"
"1004",1.4,16,1,1,0,1,12,"affect"
"1005",1.4,16,1,1,0,1,13,"enable"
"1006",1.4,16,1,1,0,1,14,"cause"
"1007",1.4,16,1,1,0,1,15,"cause"
"1008",1.4,16,1,1,0,1,16,"cause"
"1009",1.4,16,1,1,0,1,17,"affect"
"1010",1.4,16,1,1,0,1,18,"cause"
"1011",1.4,16,1,1,0,1,19,"affect"
"1012",1.4,16,1,1,0,1,20,"cause"
"1013",1.4,16,1,1,0,1,21,"cause"
"1014",1.4,16,1,1,0,1,22,"cause"
"1015",1.4,16,1,1,0,1,23,"cause"
"1016",1.4,16,1,1,0,1,24,"cause"
"1017",1.4,16,1,1,0,1,25,"cause"
"1018",1.4,16,1,1,0,1,26,"affect"
"1019",1.4,16,1,1,0,1,27,"enable"
"1020",1.4,16,1,1,0,1,28,"enable"
"1021",1.4,16,1,1,0,1,30,"cause"
"1022",1.4,16,1,1,0,1,31,"cause"
"1023",1.4,16,1,1,0,1,32,"cause"
"1024",1.4,16,1,1,0,1,33,"cause"
"1025",1.4,16,1,1,0,1,34,"cause"
"1026",1.4,16,1,1,0,1,35,"cause"
"1027",1.4,16,1,1,0,1,36,"cause"
"1028",1.4,16,1,1,0,1,37,"cause"
"1029",1.4,16,1,1,0,1,38,"cause"
"1030",1.4,16,1,1,0,1,39,"cause"
"1031",1.4,16,1,1,0,1,40,"cause"
"1032",1.4,16,1,1,0,1,41,"no_difference"
"1033",1.4,16,1,1,0,1,42,"affect"
"1034",1.4,16,1,1,0,1,43,"cause"
"1035",1.4,16,1,1,0,1,44,"enable"
"1036",1.4,16,1,1,0,1,45,"cause"
"1037",1.4,16,1,1,0,1,46,"cause"
"1038",1.4,16,1,1,0,1,47,"cause"
"1039",1.4,16,1,1,0,1,48,"enable"
"1040",1.4,16,1,1,0,1,49,"cause"
"1041",1.4,16,1,1,0,1,50,"cause"
"1042",1.4,16,1,1,0,1,51,"cause"
"1043",1.4,16,1,1,0,1,52,"cause"
"1044",1.4,16,1,1,0,1,53,"cause"
"1045",1.4,16,1,1,0,1,54,"cause"
"1046",1.4,16,1,1,0,1,55,"cause"
"1047",1.4,16,1,1,0,1,56,"cause"
"1048",1.4,16,1,1,0,1,57,"cause"
"1049",1.4,16,1,1,0,1,58,"enable"
"1050",1.4,16,1,1,0,1,59,"cause"
"1051",1.4,16,1,1,0,1,60,"cause"
"1052",1.4,16,1,1,0,1,61,"cause"
"1053",1.4,16,1,1,0,1,62,"cause"
"1054",1.4,16,1,1,0,1,63,"cause"
"1055",1.4,17,0.406,1,0.088,0,1,"affect"
"1056",1.4,17,0.406,1,0.088,0,2,"enable"
"1057",1.4,17,0.406,1,0.088,0,3,"affect"
"1058",1.4,17,0.406,1,0.088,0,4,"affect"
"1059",1.4,17,0.406,1,0.088,0,5,"affect"
"1060",1.4,17,0.406,1,0.088,0,6,"no_difference"
"1061",1.4,17,0.406,1,0.088,0,7,"affect"
"1062",1.4,17,0.406,1,0.088,0,8,"affect"
"1063",1.4,17,0.406,1,0.088,0,9,"affect"
"1064",1.4,17,0.406,1,0.088,0,10,"affect"
"1065",1.4,17,0.406,1,0.088,0,11,"cause"
"1066",1.4,17,0.406,1,0.088,0,12,"affect"
"1067",1.4,17,0.406,1,0.088,0,13,"enable"
"1068",1.4,17,0.406,1,0.088,0,14,"affect"
"1069",1.4,17,0.406,1,0.088,0,15,"affect"
"1070",1.4,17,0.406,1,0.088,0,16,"enable"
"1071",1.4,17,0.406,1,0.088,0,17,"no_difference"
"1072",1.4,17,0.406,1,0.088,0,18,"affect"
"1073",1.4,17,0.406,1,0.088,0,19,"no_difference"
"1074",1.4,17,0.406,1,0.088,0,20,"enable"
"1075",1.4,17,0.406,1,0.088,0,21,"enable"
"1076",1.4,17,0.406,1,0.088,0,22,"affect"
"1077",1.4,17,0.406,1,0.088,0,23,"affect"
"1078",1.4,17,0.406,1,0.088,0,24,"enable"
"1079",1.4,17,0.406,1,0.088,0,25,"affect"
"1080",1.4,17,0.406,1,0.088,0,26,"affect"
"1081",1.4,17,0.406,1,0.088,0,27,"affect"
"1082",1.4,17,0.406,1,0.088,0,28,"cause"
"1083",1.4,17,0.406,1,0.088,0,30,"affect"
"1084",1.4,17,0.406,1,0.088,0,31,"cause"
"1085",1.4,17,0.406,1,0.088,0,32,"affect"
"1086",1.4,17,0.406,1,0.088,0,33,"no_difference"
"1087",1.4,17,0.406,1,0.088,0,34,"affect"
"1088",1.4,17,0.406,1,0.088,0,35,"affect"
"1089",1.4,17,0.406,1,0.088,0,36,"enable"
"1090",1.4,17,0.406,1,0.088,0,37,"affect"
"1091",1.4,17,0.406,1,0.088,0,38,"affect"
"1092",1.4,17,0.406,1,0.088,0,39,"affect"
"1093",1.4,17,0.406,1,0.088,0,40,"cause"
"1094",1.4,17,0.406,1,0.088,0,41,"affect"
"1095",1.4,17,0.406,1,0.088,0,42,"affect"
"1096",1.4,17,0.406,1,0.088,0,43,"affect"
"1097",1.4,17,0.406,1,0.088,0,44,"affect"
"1098",1.4,17,0.406,1,0.088,0,45,"affect"
"1099",1.4,17,0.406,1,0.088,0,46,"affect"
"1100",1.4,17,0.406,1,0.088,0,47,"affect"
"1101",1.4,17,0.406,1,0.088,0,48,"affect"
"1102",1.4,17,0.406,1,0.088,0,49,"affect"
"1103",1.4,17,0.406,1,0.088,0,50,"enable"
"1104",1.4,17,0.406,1,0.088,0,51,"affect"
"1105",1.4,17,0.406,1,0.088,0,52,"no_difference"
"1106",1.4,17,0.406,1,0.088,0,53,"affect"
"1107",1.4,17,0.406,1,0.088,0,54,"affect"
"1108",1.4,17,0.406,1,0.088,0,55,"affect"
"1109",1.4,17,0.406,1,0.088,0,56,"no_difference"
"1110",1.4,17,0.406,1,0.088,0,57,"enable"
"1111",1.4,17,0.406,1,0.088,0,58,"affect"
"1112",1.4,17,0.406,1,0.088,0,59,"affect"
"1113",1.4,17,0.406,1,0.088,0,60,"affect"
"1114",1.4,17,0.406,1,0.088,0,61,"affect"
"1115",1.4,17,0.406,1,0.088,0,62,"enable"
"1116",1.4,17,0.406,1,0.088,0,63,"enable"
"1117",1.4,18,1,0,1,1,1,"enable"
"1118",1.4,18,1,0,1,1,2,"enable"
"1119",1.4,18,1,0,1,1,3,"enable"
"1120",1.4,18,1,0,1,1,4,"enable"
"1121",1.4,18,1,0,1,1,5,"enable"
"1122",1.4,18,1,0,1,1,6,"enable"
"1123",1.4,18,1,0,1,1,7,"affect"
"1124",1.4,18,1,0,1,1,8,"enable"
"1125",1.4,18,1,0,1,1,9,"enable"
"1126",1.4,18,1,0,1,1,10,"enable"
"1127",1.4,18,1,0,1,1,11,"enable"
"1128",1.4,18,1,0,1,1,12,"enable"
"1129",1.4,18,1,0,1,1,13,"enable"
"1130",1.4,18,1,0,1,1,14,"enable"
"1131",1.4,18,1,0,1,1,15,"enable"
"1132",1.4,18,1,0,1,1,16,"enable"
"1133",1.4,18,1,0,1,1,17,"enable"
"1134",1.4,18,1,0,1,1,18,"enable"
"1135",1.4,18,1,0,1,1,19,"cause"
"1136",1.4,18,1,0,1,1,20,"enable"
"1137",1.4,18,1,0,1,1,21,"enable"
"1138",1.4,18,1,0,1,1,22,"enable"
"1139",1.4,18,1,0,1,1,23,"enable"
"1140",1.4,18,1,0,1,1,24,"enable"
"1141",1.4,18,1,0,1,1,25,"enable"
"1142",1.4,18,1,0,1,1,26,"enable"
"1143",1.4,18,1,0,1,1,27,"enable"
"1144",1.4,18,1,0,1,1,28,"affect"
"1145",1.4,18,1,0,1,1,30,"no_difference"
"1146",1.4,18,1,0,1,1,31,"enable"
"1147",1.4,18,1,0,1,1,32,"enable"
"1148",1.4,18,1,0,1,1,33,"enable"
"1149",1.4,18,1,0,1,1,34,"enable"
"1150",1.4,18,1,0,1,1,35,"enable"
"1151",1.4,18,1,0,1,1,36,"enable"
"1152",1.4,18,1,0,1,1,37,"enable"
"1153",1.4,18,1,0,1,1,38,"enable"
"1154",1.4,18,1,0,1,1,39,"enable"
"1155",1.4,18,1,0,1,1,40,"enable"
"1156",1.4,18,1,0,1,1,41,"no_difference"
"1157",1.4,18,1,0,1,1,42,"enable"
"1158",1.4,18,1,0,1,1,43,"enable"
"1159",1.4,18,1,0,1,1,44,"enable"
"1160",1.4,18,1,0,1,1,45,"enable"
"1161",1.4,18,1,0,1,1,46,"enable"
"1162",1.4,18,1,0,1,1,47,"enable"
"1163",1.4,18,1,0,1,1,48,"enable"
"1164",1.4,18,1,0,1,1,49,"enable"
"1165",1.4,18,1,0,1,1,50,"enable"
"1166",1.4,18,1,0,1,1,51,"enable"
"1167",1.4,18,1,0,1,1,52,"cause"
"1168",1.4,18,1,0,1,1,53,"enable"
"1169",1.4,18,1,0,1,1,54,"enable"
"1170",1.4,18,1,0,1,1,55,"enable"
"1171",1.4,18,1,0,1,1,56,"cause"
"1172",1.4,18,1,0,1,1,57,"enable"
"1173",1.4,18,1,0,1,1,58,"enable"
"1174",1.4,18,1,0,1,1,59,"enable"
"1175",1.4,18,1,0,1,1,60,"enable"
"1176",1.4,18,1,0,1,1,61,"enable"
"1177",1.4,18,1,0,1,1,62,"enable"
"1178",1.4,18,1,0,1,1,63,"enable"
"1179",1.4,19,0.854,1,0.113,1,1,"enable"
"1180",1.4,19,0.854,1,0.113,1,2,"cause"
