"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.873,"train",0.00617998855359002,1.5
"2",0,"affect",1,0.0161290322580645,0.09725,"train",0.00658061140738814,1.5
"3",0,"enable",1,0.0161290322580645,0.0195,"train",1.13634235171696e-05,1.5
"4",0,"cause",1,0.0161290322580645,0.01025,"train",3.45630202913632e-05,1.5
"5",1,"no_difference",6,0.0967741935483871,0.25,"test",0.0234781477627471,1.5
"6",1,"affect",7,0.112903225806452,0.377,"test",0.0697471061394381,1.5
"7",1,"enable",47,0.758064516129032,0.1975,"test",0.314232576742976,1.5
"8",1,"cause",2,0.032258064516129,0.1755,"test",0.0205182520811655,1.5
"9",2,"no_difference",39,0.629032258064516,0.49575,"train",0.0177641603147763,1.5
"10",2,"affect",15,0.241935483870968,0.334,"train",0.00847587513007284,1.5
"11",2,"enable",2,0.032258064516129,0.1065,"train",0.00551186498439126,1.5
"12",2,"cause",6,0.0967741935483871,0.06375,"train",0.00109059735952133,1.5
"13",3,"no_difference",3,0.0483870967741935,0.269,"test",0.048670053069719,1.5
"14",3,"affect",22,0.354838709677419,0.371,"test",0.000261187304890738,1.5
"15",3,"enable",7,0.112903225806452,0.19425,"test",0.00661729767169615,1.5
"16",3,"cause",30,0.483870967741935,0.16575,"test",0.101200950117066,1.5
"17",4,"no_difference",36,0.580645161290323,0.28525,"train",0.0872583013137357,1.5
"18",4,"affect",18,0.290322580645161,0.378,"train",0.00768732986472424,1.5
"19",4,"enable",6,0.0967741935483871,0.18875,"train",0.00845954897242456,1.5
"20",4,"cause",2,0.032258064516129,0.148,"train",0.0133961956295525,1.5
"21",5,"no_difference",1,0.0161290322580645,0.0915,"train",0.00568078277835588,1.5
"22",5,"affect",4,0.0645161290322581,0.239,"train",0.0304446212278876,1.5
"23",5,"enable",6,0.0967741935483871,0.25725,"train",0.0257524844562955,1.5
"24",5,"cause",51,0.82258064516129,0.41225,"train",0.168371238358481,1.5
"25",6,"no_difference",4,0.0645161290322581,0.07575,"test",0.000126199856919875,1.5
"26",6,"affect",27,0.435483870967742,0.256,"test",0.032214459937565,1.5
"27",6,"enable",12,0.193548387096774,0.2585,"test",0.00421871201873049,1.5
"28",6,"cause",19,0.306451612903226,0.40975,"test",0.010670556776795,1.5
"29",7,"no_difference",13,0.209677419354839,0.32425,"train",0.013126876235692,1.5
"30",7,"affect",3,0.0483870967741935,0.3745,"train",0.106349625650364,1.5
"31",7,"enable",45,0.725806451612903,0.17525,"train",0.303112406412591,1.5
"32",7,"cause",1,0.0161290322580645,0.126,"train",0.0120716295525494,1.5
"33",8,"no_difference",2,0.032258064516129,0.2445,"test",0.0450466391779396,1.5
"34",8,"affect",19,0.306451612903226,0.3775,"test",0.00504787330905307,1.5
"35",8,"enable",16,0.258064516129032,0.21375,"test",0.00196377633975026,1.5
"36",8,"cause",25,0.403225806451613,0.16425,"test",0.0571094360691987,1.5
"37",9,"no_difference",5,0.0806451612903226,0.04575,"test",0.00121767228147763,1.5
"38",9,"affect",10,0.161290322580645,0.16525,"test",1.56790452653487e-05,1.5
"39",9,"enable",7,0.112903225806452,0.222,"test",0.0119021061394381,1.5
"40",9,"cause",40,0.645161290322581,0.567,"test",0.00610918730489074,1.5
"41",10,"no_difference",2,0.032258064516129,0.145,"test",0.0127107440166493,1.5
