"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.799,"test",0.0232906982310094,0.5
"2",0,"affect",1,0.0161290322580645,0.156,"test",0.0195638876170656,0.5
"3",0,"enable",1,0.0161290322580645,0.03125,"test",0.000228643665452654,0.5
"4",0,"cause",1,0.0161290322580645,0.01375,"test",5.65979448491155e-06,0.5
"5",1,"no_difference",6,0.0967741935483871,0.222,"train",0.0156815026014568,0.5
"6",1,"affect",7,0.112903225806452,0.394,"train",0.0790153964620187,0.5
"7",1,"enable",47,0.758064516129032,0.21425,"train",0.295734227952653,0.5
"8",1,"cause",2,0.032258064516129,0.16975,"train",0.0189040323231009,0.5
"9",2,"no_difference",39,0.629032258064516,0.176,"test",0.205238226847034,0.5
"10",2,"affect",15,0.241935483870968,0.3595,"test",0.0138214154526535,0.5
"11",2,"enable",2,0.032258064516129,0.25125,"test",0.0479574678069719,0.5
"12",2,"cause",6,0.0967741935483871,0.21325,"test",0.0135666134885536,0.5
"13",3,"no_difference",3,0.0483870967741935,0.16975,"train",0.0147289542793965,0.5
"14",3,"affect",22,0.354838709677419,0.34925,"train",3.12336758584809e-05,0.5
"15",3,"enable",7,0.112903225806452,0.26075,"train",0.0218586686394381,0.5
"16",3,"cause",30,0.483870967741935,0.22025,"train",0.0694960146331946,0.5
"17",4,"no_difference",36,0.580645161290323,0.178,"test",0.16212312591051,0.5
"18",4,"affect",18,0.290322580645161,0.35925,"test",0.00475098913891779,0.5
"19",4,"enable",6,0.0967741935483871,0.2535,"test",0.0245629784079084,0.5
"20",4,"cause",2,0.032258064516129,0.20925,"test",0.0313261452263267,0.5
"21",5,"no_difference",1,0.0161290322580645,0.01925,"train",9.74043964620188e-06,0.5
"22",5,"affect",4,0.0645161290322581,0.07425,"train",9.47482440166493e-05,0.5
"23",5,"enable",6,0.0967741935483871,0.14975,"train",0.00280643606919875,0.5
"24",5,"cause",51,0.82258064516129,0.75675,"train",0.00433367384235172,0.5
"25",6,"no_difference",4,0.0645161290322581,0.01425,"test",0.00252668372788762,0.5
"26",6,"affect",27,0.435483870967742,0.0605,"test",0.140612903485952,0.5
