"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.79175,"test",0.0255561478277836,0.9
"2",0,"affect",1,0.0161290322580645,0.17725,"test",0.0259599662460978,0.9
"3",0,"enable",1,0.0161290322580645,0.0235,"test",5.43311654526535e-05,0.9
"4",0,"cause",1,0.0161290322580645,0.0075,"test",7.4460197710718e-05,0.9
"5",1,"no_difference",6,0.0967741935483871,0.4165,"test",0.102224591311134,0.9
"6",1,"affect",7,0.112903225806452,0.433,"test",0.102461944849115,0.9
"7",1,"enable",47,0.758064516129032,0.10825,"test",0.422258905372008,0.9
"8",1,"cause",2,0.032258064516129,0.04225,"test",9.98387747138398e-05,0.9
"9",2,"no_difference",39,0.629032258064516,0.487,"train",0.0201731623309053,0.9
"10",2,"affect",15,0.241935483870968,0.3985,"train",0.024512447710718,0.9
"11",2,"enable",2,0.032258064516129,0.08425,"train",0.002703161355359,0.9
"12",2,"cause",6,0.0967741935483871,0.03025,"train",0.00442546832726327,0.9
"13",3,"no_difference",3,0.0483870967741935,0.26875,"test",0.0485598091181061,0.9
"14",3,"affect",22,0.354838709677419,0.48375,"test",0.0166181207726327,0.9
"15",3,"enable",7,0.112903225806452,0.167,"test",0.00292646097814776,0.9
"16",3,"cause",30,0.483870967741935,0.0805,"test",0.162708137617066,0.9
"17",4,"no_difference",36,0.580645161290323,0.451,"train",0.0168078678459938,0.9
"18",4,"affect",18,0.290322580645161,0.422,"train",0.01733894276795,0.9
"19",4,"enable",6,0.0967741935483871,0.0925,"train",1.82687304890739e-05,0.9
"20",4,"cause",2,0.032258064516129,0.0345,"train",5.02627471383977e-06,0.9
"21",5,"no_difference",1,0.0161290322580645,0.329,"test",0.0978882424557753,0.9
"22",5,"affect",4,0.0645161290322581,0.4645,"test",0.159987097034339,0.9
"23",5,"enable",6,0.0967741935483871,0.14175,"test",0.00202282316597294,0.9
"24",5,"cause",51,0.82258064516129,0.06475,"test",0.574307286745578,0.9
"25",6,"no_difference",4,0.0645161290322581,0.3195,"test",0.0650167744536941,0.9
"26",6,"affect",27,0.435483870967742,0.47275,"test",0.00138876437304891,0.9
"27",6,"enable",12,0.193548387096774,0.14025,"test",0.00284071806711758,0.9
"28",6,"cause",19,0.306451612903226,0.0675,"test",0.0570978733090531,0.9
"29",7,"no_difference",13,0.209677419354839,0.58875,"test",0.143696021396982,0.9
"30",7,"affect",3,0.0483870967741935,0.3345,"test",0.0818605933922997,0.9
"31",7,"enable",45,0.725806451612903,0.0545,"test",0.450652351977107,0.9
"32",7,"cause",1,0.0161290322580645,0.02225,"test",3.74662460978148e-05,0.9
"33",8,"no_difference",2,0.032258064516129,0.13075,"train",0.009700661355359,0.9
"34",8,"affect",19,0.306451612903226,0.425,"train",0.0140537200832466,0.9
"35",8,"enable",16,0.258064516129032,0.27775,"train",0.000387518275234131,0.9
"36",8,"cause",25,0.403225806451613,0.1665,"train",0.0560391074401665,0.9
"37",9,"no_difference",5,0.0806451612903226,0.0455,"train",0.00123518236212279,0.9
"38",9,"affect",10,0.161290322580645,0.26325,"train",0.0103957758194589,0.9
"39",9,"enable",7,0.112903225806452,0.324,"train",0.044561848074922,0.9
"40",9,"cause",40,0.645161290322581,0.36725,"train",0.0772346852887617,0.9
"41",10,"no_difference",2,0.032258064516129,0.0595,"train",0.000742123048907388,0.9
"42",10,"affect",30,0.483870967741935,0.27075,"train",0.0454205468912591,0.9
"43",10,"enable",12,0.193548387096774,0.32525,"train",0.0173453148413111,0.9
"44",10,"cause",18,0.290322580645161,0.3445,"train",0.00293519276795005,0.9
"45",11,"no_difference",1,0.0161290322580645,0.05,"train",0.00114724245577523,0.9
"46",11,"affect",16,0.258064516129032,0.24125,"train",0.000282727952653486,0.9
"47",11,"enable",33,0.532258064516129,0.32525,"train",0.0428523387747138,0.9
"48",11,"cause",12,0.193548387096774,0.3835,"train",0.0360816152445369,0.9
"49",12,"no_difference",0,0,0.025,"test",0.000625,0.9
"50",12,"affect",1,0.0161290322580645,0.1415,"test",0.0157178795525494,0.9
"51",12,"enable",4,0.0645161290322581,0.2545,"test",0.0360938712278876,0.9
"52",12,"cause",57,0.919354838709677,0.579,"test",0.115841416233091,0.9
