"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.8695,"train",0.00674252887617065,0.9
"2",0,"affect",1,0.0161290322580645,0.1065,"train",0.00816691181061394,0.9
"3",0,"enable",1,0.0161290322580645,0.01875,"train",6.86947190426639e-06,0.9
"4",0,"cause",1,0.0161290322580645,0.00525,"train",0.000118353342872008,0.9
"5",1,"no_difference",6,0.0967741935483871,0.18475,"test",0.00773974252081165,0.9
"6",1,"affect",7,0.112903225806452,0.41125,"test",0.0890107976716961,0.9
"7",1,"enable",47,0.758064516129032,0.2505,"test",0.257621738033299,0.9
"8",1,"cause",2,0.032258064516129,0.1535,"test",0.0146996069198751,0.9
"9",2,"no_difference",39,0.629032258064516,0.4015,"test",0.0517709284599376,0.9
"10",2,"affect",15,0.241935483870968,0.40075,"test",0.0252220505332986,0.9
"11",2,"enable",2,0.032258064516129,0.141,"test",0.0118248085327784,0.9
"12",2,"cause",6,0.0967741935483871,0.05675,"test",0.00160193606919875,0.9
"13",3,"no_difference",3,0.0483870967741935,0.28925,"train",0.0580149381503642,0.9
"14",3,"affect",22,0.354838709677419,0.42575,"train",0.00502841109521332,0.9
"15",3,"enable",7,0.112903225806452,0.18775,"train",0.00560203960718002,0.9
"16",3,"cause",30,0.483870967741935,0.09725,"train",0.149475772697711,0.9
"17",4,"no_difference",36,0.580645161290323,0.356,"train",0.0504654484911551,0.9
"18",4,"affect",18,0.290322580645161,0.42225,"train",0.0174048439776275,0.9
"19",4,"enable",6,0.0967741935483871,0.155,"train",0.00339024453694069,0.9
"20",4,"cause",2,0.032258064516129,0.06675,"train",0.00118969361342352,0.9
"21",5,"no_difference",1,0.0161290322580645,0.042,"test",0.000669306971904267,0.9
"22",5,"affect",4,0.0645161290322581,0.158,"test",0.00873923413111342,0.9
"23",5,"enable",6,0.0967741935483871,0.2905,"test",0.0375296880853278,0.9
"24",5,"cause",51,0.82258064516129,0.5095,"test",0.0980194903746098,0.9
"25",6,"no_difference",4,0.0645161290322581,0.0305,"test",0.00115709703433923,0.9
"26",6,"affect",27,0.435483870967742,0.156,"test",0.0781112341311134,0.9
"27",6,"enable",12,0.193548387096774,0.3025,"test",0.0118704539542144,0.9
"28",6,"cause",19,0.306451612903226,0.511,"test",0.0418400426638918,0.9
"29",7,"no_difference",13,0.209677419354839,0.263,"train",0.00284329760665973,0.9
"30",7,"affect",3,0.0483870967741935,0.41225,"train",0.132396212343913,0.9
"31",7,"enable",45,0.725806451612903,0.22,"train",0.255840166493236,0.9
"32",7,"cause",1,0.0161290322580645,0.10475,"train",0.00785367592351717,0.9
"33",8,"no_difference",2,0.032258064516129,0.1965,"test",0.026975413371488,0.9
"34",8,"affect",19,0.306451612903226,0.4115,"test",0.0110351636316337,0.9
