"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.766,"train",0.0344521498439126,0.6
"2",0,"affect",1,0.0161290322580645,0.17175,"train",0.0242178856009365,0.6
"3",0,"enable",1,0.0161290322580645,0.04675,"train",0.000937643665452654,0.6
"4",0,"cause",1,0.0161290322580645,0.0155,"train",3.95681581685744e-07,0.6
"5",1,"no_difference",6,0.0967741935483871,0.1415,"train",0.00200039776274714,0.6
"6",1,"affect",7,0.112903225806452,0.29225,"train",0.0321652654136316,0.6
"7",1,"enable",47,0.758064516129032,0.32725,"train",0.185601147307492,0.6
"8",1,"cause",2,0.032258064516129,0.239,"train",0.0427422278876171,0.6
"9",2,"no_difference",39,0.629032258064516,0.44125,"train",0.0352621764438085,0.6
"10",2,"affect",15,0.241935483870968,0.34175,"train",0.00996293763007284,0.6
"11",2,"enable",2,0.032258064516129,0.155,"train",0.0150655827263267,0.6
"12",2,"cause",6,0.0967741935483871,0.062,"train",0.00120924453694069,0.6
"13",3,"no_difference",3,0.0483870967741935,0.363,"test",0.0989812788761706,0.6
"14",3,"affect",22,0.354838709677419,0.36025,"test",2.92820629552549e-05,0.6
"15",3,"enable",7,0.112903225806452,0.1935,"test",0.00649584001040583,0.6
"16",3,"cause",30,0.483870967741935,0.08325,"test",0.160497159794485,0.6
"17",4,"no_difference",36,0.580645161290323,0.4275,"test",0.0234534404266389,0.6
"18",4,"affect",18,0.290322580645161,0.3545,"test",0.00411874115504682,0.6
"19",4,"enable",6,0.0967741935483871,0.15525,"test",0.00341941994016649,0.6
"20",4,"cause",2,0.032258064516129,0.06275,"test",0.000929758129552549,0.6
"21",5,"no_difference",1,0.0161290322580645,0.05925,"train",0.00185941785900104,0.6
"22",5,"affect",4,0.0645161290322581,0.163,"train",0.00969907284079084,0.6
"23",5,"enable",6,0.0967741935483871,0.3215,"train",0.0505016880853278,0.6
"24",5,"cause",51,0.82258064516129,0.45625,"train",0.134198141584287,0.6
"25",6,"no_difference",4,0.0645161290322581,0.04775,"test",0.000281103082726327,0.6
"26",6,"affect",27,0.435483870967742,0.1635,"test",0.0739752260665973,0.6
"27",6,"enable",12,0.193548387096774,0.33675,"test",0.0205067019380853,0.6
"28",6,"cause",19,0.306451612903226,0.452,"test",0.0211843329864724,0.6
"29",7,"no_difference",13,0.209677419354839,0.20275,"test",4.79891389177939e-05,0.6
"30",7,"affect",3,0.0483870967741935,0.33775,"test",0.0837308897632674,0.6
"31",7,"enable",45,0.725806451612903,0.29325,"test",0.187105083831946,0.6
"32",7,"cause",1,0.0161290322580645,0.16625,"test",0.0225363049557752,0.6
"33",8,"no_difference",2,0.032258064516129,0.15175,"train",0.0142783226456816,0.6
"34",8,"affect",19,0.306451612903226,0.29625,"train",0.000104072905827263,0.6
"35",8,"enable",16,0.258064516129032,0.33275,"train",0.00557792150104058,0.6
"36",8,"cause",25,0.403225806451613,0.21925,"train",0.0338470973595213,0.6
"37",9,"no_difference",5,0.0806451612903226,0.00825,"train",0.00524105937825182,0.6
"38",9,"affect",10,0.161290322580645,0.0355,"train",0.0158232052549428,0.6
"39",9,"enable",7,0.112903225806452,0.12475,"train",0.000140346058792924,0.6
"40",9,"cause",40,0.645161290322581,0.8315,"train",0.0347221147242456,0.6
"41",10,"no_difference",2,0.032258064516129,0.084,"train",0.00267722788761707,0.6
"42",10,"affect",30,0.483870967741935,0.199,"train",0.0811514682622269,0.6
"43",10,"enable",12,0.193548387096774,0.3385,"train",0.0210109700832466,0.6
"44",10,"cause",18,0.290322580645161,0.3785,"train",0.00777525728407908,0.6
