"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.97875,"test",0.000736422021331944,1.2
"2",0,"affect",1,0.0161290322580645,0.0185,"test",5.62148803329864e-06,1.2
"3",0,"enable",1,0.0161290322580645,0.00225,"test",0.000192627536420395,1.2
"4",0,"cause",1,0.0161290322580645,5e-04,"test",0.000244266649323621,1.2
"5",1,"no_difference",6,0.0967741935483871,0.8585,"test",0.58022620421436,1.2
"6",1,"affect",7,0.112903225806452,0.12225,"test",8.73621878251821e-05,1.2
"7",1,"enable",47,0.758064516129032,0.01425,"test",0.553260034404266,1.2
"8",1,"cause",2,0.032258064516129,0.005,"test",0.000743002081165453,1.2
"9",2,"no_difference",39,0.629032258064516,0.32025,"test",0.0953464828954214,1.2
"10",2,"affect",15,0.241935483870968,0.4665,"test",0.0504292219042664,1.2
"11",2,"enable",2,0.032258064516129,0.1305,"test",0.00965147788761707,1.2
"12",2,"cause",6,0.0967741935483871,0.08275,"test",0.000196678004682622,1.2
"13",3,"no_difference",3,0.0483870967741935,0.15125,"train",0.0105807768600416,1.2
"14",3,"affect",22,0.354838709677419,0.43575,"train",0.00654663690166493,1.2
"15",3,"enable",7,0.112903225806452,0.21825,"train",0.0110979428329865,1.2
"16",3,"cause",30,0.483870967741935,0.19475,"train",0.0835909339880333,1.2
"17",4,"no_difference",36,0.580645161290323,0.24925,"train",0.109822752926639,1.2
"18",4,"affect",18,0.290322580645161,0.47875,"train",0.0355048923647242,1.2
"19",4,"enable",6,0.0967741935483871,0.1585,"train",0.00381007518210198,1.2
"20",4,"cause",2,0.032258064516129,0.1135,"train",0.00660025208116545,1.2
"21",5,"no_difference",1,0.0161290322580645,0.1235,"test",0.0115285247138397,1.2
"22",5,"affect",4,0.0645161290322581,0.393,"test",0.107901653485952,1.2
"23",5,"enable",6,0.0967741935483871,0.23375,"test",0.0187623715530697,1.2
"24",5,"cause",51,0.82258064516129,0.24975,"test",0.3281349480359,1.2
"25",6,"no_difference",4,0.0645161290322581,0.103,"train",0.00148100832466181,1.2
"26",6,"affect",27,0.435483870967742,0.41325,"train",0.000494345018210198,1.2
"27",6,"enable",12,0.193548387096774,0.241,"train",0.00225165556711759,1.2
"28",6,"cause",19,0.306451612903226,0.24275,"train",0.00405789548647243,1.2
"29",7,"no_difference",13,0.209677419354839,0.907,"test",0.486258781477627,1.2
"30",7,"affect",3,0.0483870967741935,0.07975,"test",0.000983631698751301,1.2
"31",7,"enable",45,0.725806451612903,0.00775,"test",0.515605067702914,1.2
"32",7,"cause",1,0.0161290322580645,0.0055,"test",0.000112976326742976,1.2
"33",8,"no_difference",2,0.032258064516129,0.12,"train",0.00769864724245577,1.2
"34",8,"affect",19,0.306451612903226,0.3955,"train",0.00792961524453694,1.2
"35",8,"enable",16,0.258064516129032,0.25,"train",6.50364203954213e-05,1.2
"36",8,"cause",25,0.403225806451613,0.2345,"train",0.0284683977627471,1.2
"37",9,"no_difference",5,0.0806451612903226,0.0345,"test",0.00212937591050989,1.2
"38",9,"affect",10,0.161290322580645,0.21,"test",0.00237263267429761,1.2
"39",9,"enable",7,0.112903225806452,0.24675,"test",0.0179149589620187,1.2
"40",9,"cause",40,0.645161290322581,0.50875,"test",0.0186080401274714,1.2
"41",10,"no_difference",2,0.032258064516129,0.0635,"train",0.000976058532778356,1.2
"42",10,"affect",30,0.483870967741935,0.27975,"train",0.0416653694719043,1.2
"43",10,"enable",12,0.193548387096774,0.26275,"train",0.00478886322840791,1.2
"44",10,"cause",18,0.290322580645161,0.394,"train",0.0107490072840791,1.2
"45",11,"no_difference",1,0.0161290322580645,0.0615,"test",0.00205852471383975,1.2
"46",11,"affect",16,0.258064516129032,0.271,"test",0.000167326742976067,1.2
"47",11,"enable",33,0.532258064516129,0.26825,"test",0.0697002581295525,1.2
"48",11,"cause",12,0.193548387096774,0.39925,"test",0.0423131535509886,1.2
"49",12,"no_difference",0,0,0.0185,"train",0.00034225,1.2
"50",12,"affect",1,0.0161290322580645,0.10125,"train",0.00724557914932362,1.2
"51",12,"enable",4,0.0645161290322581,0.16975,"train",0.0110741675988554,1.2
"52",12,"cause",57,0.919354838709677,0.7105,"train",0.0436203436524453,1.2
"53",13,"no_difference",1,0.0161290322580645,0.01775,"train",2.62753642039542e-06,1.2
"54",13,"affect",13,0.209677419354839,0.1065,"train",0.0106455798647242,1.2
"55",13,"enable",12,0.193548387096774,0.16925,"train",0.000590411615504682,1.2
"56",13,"cause",36,0.580645161290323,0.7065,"train",0.0158394404266389,1.2
"57",14,"no_difference",1,0.0161290322580645,0.06875,"train",0.00276896624609782,1.2
"58",14,"affect",23,0.370967741935484,0.3065,"train",0.00415608975026015,1.2
"59",14,"enable",23,0.370967741935484,0.24425,"train",0.0160573861212279,1.2
"60",14,"cause",15,0.241935483870968,0.3805,"train",0.0192001251300728,1.2
"61",15,"no_difference",0,0,0.01525,"train",0.0002325625,1.2
"62",15,"affect",12,0.193548387096774,0.106,"train",0.00766472008324662,1.2
"63",15,"enable",9,0.145161290322581,0.162,"train",0.000283542143600416,1.2
"64",15,"cause",41,0.661290322580645,0.71675,"train",0.0030757758194589,1.2
