"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.64,"test",0.0971026014568158,1.6
"2",0,"affect",1,0.0161290322580645,0.29375,"test",0.0770734017299688,1.6
"3",0,"enable",1,0.0161290322580645,0.05075,"test",0.00119861140738814,1.6
"4",0,"cause",1,0.0161290322580645,0.0155,"test",3.95681581685744e-07,1.6
"5",1,"no_difference",6,0.0967741935483871,0.11475,"train",0.000323129617585848,1.6
"6",1,"affect",7,0.112903225806452,0.43525,"train",0.103907442832986,1.6
"7",1,"enable",47,0.758064516129032,0.28125,"train",0.227352082791363,1.6
"8",1,"cause",2,0.032258064516129,0.16875,"train",0.0186300484521332,1.6
"9",2,"no_difference",39,0.629032258064516,0.41925,"train",0.0440085957986472,1.6
"10",2,"affect",15,0.241935483870968,0.445,"train",0.041235197710718,1.6
"11",2,"enable",2,0.032258064516129,0.10325,"train",0.0050398549037461,1.6
"12",2,"cause",6,0.0967741935483871,0.0325,"train",0.00413117195629552,1.6
"13",3,"no_difference",3,0.0483870967741935,0.1645,"test",0.0134822062955255,1.6
"14",3,"affect",22,0.354838709677419,0.479,"test",0.0154160260145681,1.6
"15",3,"enable",7,0.112903225806452,0.23775,"test",0.0155867170265349,1.6
"16",3,"cause",30,0.483870967741935,0.11875,"test",0.133313321084807,1.6
"17",4,"no_difference",36,0.580645161290323,0.208,"test",0.138864416233091,1.6
"18",4,"affect",18,0.290322580645161,0.49575,"test",0.0422004246227888,1.6
"19",4,"enable",6,0.0967741935483871,0.201,"test",0.0108630187304891,1.6
"20",4,"cause",2,0.032258064516129,0.09525,"test",0.00396798393600416,1.6
"21",5,"no_difference",1,0.0161290322580645,0.12775,"test",0.0124592404396462,1.6
"22",5,"affect",4,0.0645161290322581,0.435,"test",0.137258298647242,1.6
"23",5,"enable",6,0.0967741935483871,0.27775,"test",0.0327522425208117,1.6
"24",5,"cause",51,0.82258064516129,0.1595,"test",0.439675941987513,1.6
"25",6,"no_difference",4,0.0645161290322581,0.10975,"train",0.00204610308272633,1.6
"26",6,"affect",27,0.435483870967742,0.4595,"train",0.00057677445369407,1.6
"27",6,"enable",12,0.193548387096774,0.27575,"train",0.00675710516389178,1.6
"28",6,"cause",19,0.306451612903226,0.155,"train",0.0229375910509886,1.6
"29",7,"no_difference",13,0.209677419354839,0.165,"test",0.00199607180020812,1.6
"30",7,"affect",3,0.0483870967741935,0.47275,"test",0.180083873634235,1.6
"31",7,"enable",45,0.725806451612903,0.2465,"test",0.229734674557752,1.6
"32",7,"cause",1,0.0161290322580645,0.11575,"test",0.00992433721383975,1.6
"33",8,"no_difference",2,0.032258064516129,0.1655,"test",0.017753413371488,1.6
"34",8,"affect",19,0.306451612903226,0.478,"test",0.0294288491155047,1.6
"35",8,"enable",16,0.258064516129032,0.244,"test",0.000197810613943808,1.6
"36",8,"cause",25,0.403225806451613,0.1125,"test",0.0845214945369407,1.6
