"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.84625,"test",0.0111013413761707,1.6
"2",0,"affect",1,0.0161290322580645,0.13275,"test",0.0136004501170656,1.6
"3",0,"enable",1,0.0161290322580645,0.01275,"test",1.14178590010406e-05,1.6
"4",0,"cause",1,0.0161290322580645,0.00825,"test",6.20791493236212e-05,1.6
"5",1,"no_difference",6,0.0967741935483871,0.202,"train",0.0110724703433923,1.6
"6",1,"affect",7,0.112903225806452,0.49475,"train",0.145806958962019,1.6
"7",1,"enable",47,0.758064516129032,0.16525,"train",0.351429050533299,1.6
"8",1,"cause",2,0.032258064516129,0.138,"train",0.0111813569198751,1.6
"9",2,"no_difference",39,0.629032258064516,0.201,"test",0.183211613943809,1.6
"10",2,"affect",15,0.241935483870968,0.473,"test",0.0533908106139438,1.6
"11",2,"enable",2,0.032258064516129,0.17575,"test",0.0205899355489074,1.6
"12",2,"cause",6,0.0967741935483871,0.15025,"test",0.00285966187565036,1.6
"13",3,"no_difference",3,0.0483870967741935,0.155,"train",0.0113663111342352,1.6
"14",3,"affect",22,0.354838709677419,0.45225,"train",0.00948895948231009,1.6
"15",3,"enable",7,0.112903225806452,0.201,"train",0.00776104162330906,1.6
"16",3,"cause",30,0.483870967741935,0.19175,"train",0.0853346597944849,1.6
"17",4,"no_difference",36,0.580645161290323,0.092,"test",0.238774093652445,1.6
"18",4,"affect",18,0.290322580645161,0.3725,"test",0.00675312825182102,1.6
"19",4,"enable",6,0.0967741935483871,0.2515,"test",0.023940075182102,1.6
"20",4,"cause",2,0.032258064516129,0.284,"test",0.0633740020811654,1.6
"21",5,"no_difference",1,0.0161290322580645,0.01475,"train",1.90172996878252e-06,1.6
"22",5,"affect",4,0.0645161290322581,0.103,"train",0.00148100832466181,1.6
"23",5,"enable",6,0.0967741935483871,0.15,"train",0.00283298647242456,1.6
"24",5,"cause",51,0.82258064516129,0.73225,"train",0.00815962545525496,1.6
"25",6,"no_difference",4,0.0645161290322581,0.014,"test",0.00255187929240375,1.6
"26",6,"affect",27,0.435483870967742,0.0925,"test",0.117637935744017,1.6
"27",6,"enable",12,0.193548387096774,0.1745,"test",0.000362841050988554,1.6
"28",6,"cause",19,0.306451612903226,0.719,"test",0.17019617169615,1.6
"29",7,"no_difference",13,0.209677419354839,0.2345,"test",0.000616160509885535,1.6
"30",7,"affect",3,0.0483870967741935,0.48625,"test",0.191723922021332,1.6
"31",7,"enable",45,0.725806451612903,0.1575,"test",0.322972222944849,1.6
"32",7,"cause",1,0.0161290322580645,0.12175,"test",0.011155788826743,1.6
"33",8,"no_difference",2,0.032258064516129,0.152,"train",0.0143381311134235,1.6
"34",8,"affect",19,0.306451612903226,0.4465,"train",0.0196135507284079,1.6
"35",8,"enable",16,0.258064516129032,0.21575,"train",0.00179051827523413,1.6
"36",8,"cause",25,0.403225806451613,0.18575,"train",0.0472957263917794,1.6
"37",9,"no_difference",5,0.0806451612903226,0.023,"test",0.0033229646201873,1.6
"38",9,"affect",10,0.161290322580645,0.151,"test",0.000105890738813736,1.6
"39",9,"enable",7,0.112903225806452,0.20075,"test",0.00771705573621228,1.6
"40",9,"cause",40,0.645161290322581,0.62525,"test",0.000396459482310094,1.6
"41",10,"no_difference",2,0.032258064516129,0.1145,"train",0.0067637359521332,1.6
"42",10,"affect",30,0.483870967741935,0.3795,"train",0.0108932989073881,1.6
"43",10,"enable",12,0.193548387096774,0.24625,"train",0.00277746000260146,1.6
"44",10,"cause",18,0.290322580645161,0.25975,"train",0.000934682687304893,1.6
