"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.80875,"train",0.0204098091181062,1.2
"2",0,"affect",1,0.0161290322580645,0.149,"train",0.0176546940686785,1.2
"3",0,"enable",1,0.0161290322580645,0.037,"train",0.000435597294484911,1.2
"4",0,"cause",1,0.0161290322580645,0.00525,"train",0.000118353342872008,1.2
"5",1,"no_difference",6,0.0967741935483871,0.11275,"train",0.000255226391779397,1.2
"6",1,"affect",7,0.112903225806452,0.29975,"train",0.0349117170265349,1.2
"7",1,"enable",47,0.758064516129032,0.419,"train",0.114964746097815,1.2
"8",1,"cause",2,0.032258064516129,0.1685,"train",0.0185618649843913,1.2
"9",2,"no_difference",39,0.629032258064516,0.71975,"train",0.00822970870187305,1.2
"10",2,"affect",15,0.241935483870968,0.212,"train",0.000896133194588971,1.2
"11",2,"enable",2,0.032258064516129,0.06075,"train",0.000811790387617066,1.2
"12",2,"cause",6,0.0967741935483871,0.0075,"train",0.00796988163371488,1.2
"13",3,"no_difference",3,0.0483870967741935,0.37725,"test",0.108150809118106,1.2
"14",3,"affect",22,0.354838709677419,0.38225,"test",0.000751378837148801,1.2
"15",3,"enable",7,0.112903225806452,0.1995,"test",0.00749900130072841,1.2
"16",3,"cause",30,0.483870967741935,0.041,"test",0.196134694068678,1.2
"17",4,"no_difference",36,0.580645161290323,0.58225,"test",2.5755072840791e-06,1.2
"18",4,"affect",18,0.290322580645161,0.29925,"test",7.96988163371487e-05,1.2
"19",4,"enable",6,0.0967741935483871,0.10075,"test",1.58070369406869e-05,1.2
"20",4,"cause",2,0.032258064516129,0.01775,"test",0.000210483936004162,1.2
"21",5,"no_difference",1,0.0161290322580645,0.18025,"test",0.0269356920525494,1.2
"22",5,"affect",4,0.0645161290322581,0.355,"test",0.0843808792924037,1.2
"23",5,"enable",6,0.0967741935483871,0.356,"test",0.0671980187304891,1.2
"24",5,"cause",51,0.82258064516129,0.10875,"test",0.509554189971384,1.2
"25",6,"no_difference",4,0.0645161290322581,0.166,"test",0.0102989760665973,1.2
"26",6,"affect",27,0.435483870967742,0.36975,"test",0.00432094179240374,1.2
"27",6,"enable",12,0.193548387096774,0.35175,"test",0.0250277503251821,1.2
"28",6,"cause",19,0.306451612903226,0.1125,"test",0.0376172281477628,1.2
"29",7,"no_difference",13,0.209677419354839,0.19575,"train",0.000193973009885536,1.2
"30",7,"affect",3,0.0483870967741935,0.3705,"train",0.103756722424558,1.2
"31",7,"enable",45,0.725806451612903,0.34125,"train",0.147883664477107,1.2
"32",7,"cause",1,0.0161290322580645,0.0925,"train",0.00583252471383975,1.2
"33",8,"no_difference",2,0.032258064516129,0.2835,"test",0.0631225101456816,1.2
"34",8,"affect",19,0.306451612903226,0.3925,"test",0.0074043249219563,1.2
"35",8,"enable",16,0.258064516129032,0.26425,"test",3.8260210718002e-05,1.2
"36",8,"cause",25,0.403225806451613,0.05975,"test",0.117975629617586,1.2
"37",9,"no_difference",5,0.0806451612903226,0.03625,"test",0.00197093034599376,1.2
"38",9,"affect",10,0.161290322580645,0.144,"test",0.000298955254942768,1.2
"39",9,"enable",7,0.112903225806452,0.441,"test",0.107647493236212,1.2
"40",9,"cause",40,0.645161290322581,0.37875,"test",0.0709749756113424,1.2
"41",10,"no_difference",2,0.032258064516129,0.12275,"test",0.00818879038761706,1.2
"42",10,"affect",30,0.483870967741935,0.27875,"test",0.0420746114073881,1.2
"43",10,"enable",12,0.193548387096774,0.4395,"test",0.0604921958896982,1.2
"44",10,"cause",18,0.290322580645161,0.159,"test",0.0172456201873049,1.2
"45",11,"no_difference",1,0.0161290322580645,0.11525,"train",0.00982496624609782,1.2
"46",11,"affect",16,0.258064516129032,0.271,"train",0.000167326742976067,1.2
"47",11,"enable",33,0.532258064516129,0.436,"train",0.00926561498439125,1.2
"48",11,"cause",12,0.193548387096774,0.17775,"train",0.000249589034859521,1.2
"49",12,"no_difference",0,0,0.01075,"test",0.0001155625,1.2
"50",12,"affect",1,0.0161290322580645,0.042,"test",0.000669306971904267,1.2
"51",12,"enable",4,0.0645161290322581,0.2205,"test",0.0243309680020812,1.2
"52",12,"cause",57,0.919354838709677,0.72675,"test",0.0370966238943808,1.2
