"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.66775,"test",0.0805781478277836,0.9
"2",0,"affect",1,0.0161290322580645,0.251,"test",0.0551643714880333,0.9
"3",0,"enable",1,0.0161290322580645,0.06125,"test",0.00203590172996878,0.9
"4",0,"cause",1,0.0161290322580645,0.02,"test",1.49843912591051e-05,0.9
"5",1,"no_difference",6,0.0967741935483871,0.19825,"test",0.0102973392950052,0.9
"6",1,"affect",7,0.112903225806452,0.41925,"test",0.0938483460587929,0.9
"7",1,"enable",47,0.758064516129032,0.25,"test",0.258129552549428,0.9
"8",1,"cause",2,0.032258064516129,0.1325,"test",0.0100484456295526,0.9
"9",2,"no_difference",39,0.629032258064516,0.3565,"train",0.074273831685744,0.9
"10",2,"affect",15,0.241935483870968,0.4175,"train",0.0308228993236212,0.9
"11",2,"enable",2,0.032258064516129,0.162,"train",0.0168329698231009,0.9
"12",2,"cause",6,0.0967741935483871,0.064,"train",0.00107414776274714,0.9
"13",3,"no_difference",3,0.0483870967741935,0.2395,"train",0.0365241417793965,0.9
"14",3,"affect",22,0.354838709677419,0.41425,"train",0.00352970141779396,0.9
"15",3,"enable",7,0.112903225806452,0.2365,"train",0.015276162591051,0.9
"16",3,"cause",30,0.483870967741935,0.10975,"train",0.139966498504162,0.9
"17",4,"no_difference",36,0.580645161290323,0.3275,"train",0.0640824726847034,0.9
"18",4,"affect",18,0.290322580645161,0.425,"train",0.0181380072840791,0.9
"19",4,"enable",6,0.0967741935483871,0.17775,"train",0.00655708123048907,0.9
"20",4,"cause",2,0.032258064516129,0.06975,"train",0.00140564522632674,0.9
"21",5,"no_difference",1,0.0161290322580645,0.123,"test",0.0114214037460978,0.9
"22",5,"affect",4,0.0645161290322581,0.326,"test",0.0683738147762747,0.9
"23",5,"enable",6,0.0967741935483871,0.32775,"test",0.0533498231659729,0.9
"24",5,"cause",51,0.82258064516129,0.22325,"test",0.359197222229448,0.9
"25",6,"no_difference",4,0.0645161290322581,0.102,"train",0.00140504058272633,0.9
"26",6,"affect",27,0.435483870967742,0.34425,"train",0.00832361921175859,0.9
