"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.6995,"train",0.0635609159729449,0.5
"2",0,"affect",1,0.0161290322580645,0.203,"train",0.0349207585848075,0.5
"3",0,"enable",1,0.0161290322580645,0.07875,"train",0.00392138560093652,0.5
"4",0,"cause",1,0.0161290322580645,0.01875,"train",6.86947190426639e-06,0.5
"5",1,"no_difference",6,0.0967741935483871,0.243,"train",0.0213819864724246,0.5
"6",1,"affect",7,0.112903225806452,0.33775,"train",0.0505560718652445,0.5
"7",1,"enable",47,0.758064516129032,0.30475,"train",0.205494050533299,0.5
"8",1,"cause",2,0.032258064516129,0.1145,"train",0.0067637359521332,0.5
"9",2,"no_difference",39,0.629032258064516,0.44125,"train",0.0352621764438085,0.5
"10",2,"affect",15,0.241935483870968,0.32175,"train",0.00637035698491155,0.5
"11",2,"enable",2,0.032258064516129,0.187,"train",0.0239450665972945,0.5
"12",2,"cause",6,0.0967741935483871,0.05,"train",0.00218782518210198,0.5
"13",3,"no_difference",3,0.0483870967741935,0.401,"test",0.124335859521332,0.5
"14",3,"affect",22,0.354838709677419,0.32875,"test",0.000680620772632676,0.5
"15",3,"enable",7,0.112903225806452,0.212,"test",0.00982017065556712,0.5
"16",3,"cause",30,0.483870967741935,0.05825,"test",0.181153208181582,0.5
"17",4,"no_difference",36,0.580645161290323,0.43875,"test",0.0201342367976067,0.5
"18",4,"affect",18,0.290322580645161,0.325,"test",0.00120252341311134,0.5
"19",4,"enable",6,0.0967741935483871,0.18525,"test",0.00782796832726327,0.5
"20",4,"cause",2,0.032258064516129,0.051,"test",0.000351260145681582,0.5
"21",5,"no_difference",1,0.0161290322580645,0.14375,"test",0.0162871114073881,0.5
"22",5,"affect",4,0.0645161290322581,0.25475,"test",0.0361889256633715,0.5
"23",5,"enable",6,0.0967741935483871,0.38875,"test",0.0852498715530697,0.5
"24",5,"cause",51,0.82258064516129,0.21275,"test",0.371893415777836,0.5
"25",6,"no_difference",4,0.0645161290322581,0.12475,"test",0.00362811921175859,0.5
"26",6,"affect",27,0.435483870967742,0.26775,"test",0.0281346514698231,0.5
"27",6,"enable",12,0.193548387096774,0.39625,"test",0.0410879438735692,0.5
"28",6,"cause",19,0.306451612903226,0.21125,"test",0.00906334709937565,0.5
"29",7,"no_difference",13,0.209677419354839,0.324,"train",0.0130696524453694,0.5
"30",7,"affect",3,0.0483870967741935,0.3225,"train",0.0751378837148803,0.5
"31",7,"enable",45,0.725806451612903,0.2725,"train",0.205486739073881,0.5
"32",7,"cause",1,0.0161290322580645,0.081,"train",0.00420824245577523,0.5
"33",8,"no_difference",2,0.032258064516129,0.1495,"test",0.0137456714360042,0.5
"34",8,"affect",19,0.306451612903226,0.26325,"test",0.00186637935744017,0.5
"35",8,"enable",16,0.258064516129032,0.401,"test",0.0204305525494277,0.5
"36",8,"cause",25,0.403225806451613,0.18625,"test",0.0470785005853278,0.5
"37",9,"no_difference",5,0.0806451612903226,0.021,"train",0.00355754526534859,0.5
"38",9,"affect",10,0.161290322580645,0.05725,"train",0.0108243887226847,0.5
"39",9,"enable",7,0.112903225806452,0.2725,"train",0.0254711303329865,0.5
"40",9,"cause",40,0.645161290322581,0.64925,"train",1.67175468262228e-05,0.5
"41",10,"no_difference",2,0.032258064516129,0.09,"train",0.00333413111342352,0.5
"42",10,"affect",30,0.483870967741935,0.18025,"train",0.0921856920525494,0.5
"43",10,"enable",12,0.193548387096774,0.40775,"train",0.0458823309703434,0.5
"44",10,"cause",18,0.290322580645161,0.322,"train",0.00100345889698231,0.5
"45",11,"no_difference",1,0.0161290322580645,0.0905,"test",0.00553104084287201,0.5
"46",11,"affect",16,0.258064516129032,0.18225,"test",0.00574784085587929,0.5
"47",11,"enable",33,0.532258064516129,0.41725,"test",0.0132268549037461,0.5
"48",11,"cause",12,0.193548387096774,0.31,"test",0.0135609781477627,0.5
"49",12,"no_difference",0,0,0.01975,"test",0.0003900625,0.5
"50",12,"affect",1,0.0161290322580645,0.05375,"test",0.00141533721383975,0.5
"51",12,"enable",4,0.0645161290322581,0.23225,"test",0.0281346514698231,0.5
"52",12,"cause",57,0.919354838709677,0.69425,"test",0.0506721884105099,0.5
"53",13,"no_difference",1,0.0161290322580645,0.01875,"test",6.86947190426639e-06,0.5
"54",13,"affect",13,0.209677419354839,0.051,"test",0.0251785234131113,0.5
"55",13,"enable",12,0.193548387096774,0.24225,"test",0.00237184709937565,0.5
"56",13,"cause",36,0.580645161290323,0.688,"test",0.0115250613943808,0.5
"57",14,"no_difference",1,0.0161290322580645,0.061,"train",0.00201340374609781,0.5
"58",14,"affect",23,0.370967741935484,0.157,"train",0.0457821945889698,0.5
"59",14,"enable",23,0.370967741935484,0.39075,"train",0.000391337734131113,0.5
"60",14,"cause",15,0.241935483870968,0.39125,"train",0.022294824726847,0.5
"61",15,"no_difference",0,0,0.016,"test",0.000256,0.5
"62",15,"affect",12,0.193548387096774,0.0515,"test",0.020177744276795,0.5
"63",15,"enable",9,0.145161290322581,0.22225,"test",0.00594266915972945,0.5
"64",15,"cause",41,0.661290322580645,0.71025,"test",0.00239705001300729,0.5
"65",16,"no_difference",1,0.0161290322580645,0.091,"train",0.00560566181061394,0.5
"66",16,"affect",8,0.129032258064516,0.197,"train",0.00461961394380853,0.5
"67",16,"enable",7,0.112903225806452,0.39525,"train",0.0797197008975026,0.5
"68",16,"cause",46,0.741935483870968,0.31675,"train",0.180782695694589,0.5
"69",17,"no_difference",6,0.0967741935483871,0.6655,"train",0.323449042924037,0.5
"70",17,"affect",41,0.661290322580645,0.22,"train",0.19473714880333,0.5
"71",17,"enable",11,0.17741935483871,0.09525,"train",0.00675180287460978,0.5
"72",17,"cause",4,0.0645161290322581,0.01925,"train",0.00204902243756504,0.5
"73",18,"no_difference",2,0.032258064516129,0.05825,"test",0.000675580710197711,0.5
"74",18,"affect",2,0.032258064516129,0.13975,"test",0.0115545161940687,0.5
"75",18,"enable",55,0.887096774193548,0.3765,"test",0.260709065816857,0.5
"76",18,"cause",3,0.0483870967741935,0.4255,"test",0.142214141779396,0.5
"77",19,"no_difference",6,0.0967741935483871,0.08825,"test",7.26618756503642e-05,0.5
"78",19,"affect",22,0.354838709677419,0.17975,"test",0.0306560562565036,0.5
"79",19,"enable",18,0.290322580645161,0.42225,"test",0.0174048439776275,0.5
"80",19,"cause",16,0.258064516129032,0.30975,"test",0.00267138924297607,0.5
"81",20,"no_difference",11,0.17741935483871,0.42675,"test",0.0621657706165453,0.5
"82",20,"affect",36,0.580645161290323,0.31975,"test",0.0680662851847035,0.5
"83",20,"enable",4,0.0645161290322581,0.20075,"test",0.0185596675988554,0.5
"84",20,"cause",11,0.17741935483871,0.05275,"test",0.0155424480359001,0.5
"85",21,"no_difference",2,0.032258064516129,0.06475,"train",0.00105572587148803,0.5
"86",21,"affect",15,0.241935483870968,0.14575,"train",0.0092516473074922,0.5
"87",21,"enable",30,0.483870967741935,0.3945,"train",0.00798716987513007,0.5
"88",21,"cause",15,0.241935483870968,0.395,"train",0.0234287460978148,0.5
"89",22,"no_difference",61,0.983870967741935,0.70875,"train",0.0756915468912591,0.5
"90",22,"affect",0,0,0.2025,"train",0.04100625,0.5
"91",22,"enable",1,0.0161290322580645,0.0715,"train",0.00306594406867846,0.5
"92",22,"cause",0,0,0.01725,"train",0.0002975625,0.5
"93",23,"no_difference",60,0.967741935483871,0.7015,"train",0.0708847682101977,0.5
"94",23,"affect",0,0,0.20775,"train",0.0431600625,0.5
"95",23,"enable",1,0.0161290322580645,0.074,"train",0.00334904890738814,0.5
"96",23,"cause",1,0.0161290322580645,0.01675,"train",3.85600936524456e-07,0.5
"97",24,"no_difference",2,0.032258064516129,0.051,"test",0.000351260145681582,0.5
"98",24,"affect",31,0.5,0.13925,"test",0.1301405625,0.5
"99",24,"enable",18,0.290322580645161,0.3795,"test",0.00795261212278876,0.5
"100",24,"cause",11,0.17741935483871,0.43025,"test",0.0639233351326743,0.5
"101",25,"no_difference",10,0.161290322580645,0.225,"train",0.00405892299687825,0.5
"102",25,"affect",3,0.0483870967741935,0.3115,"train",0.0692283998439126,0.5
"103",25,"enable",48,0.774193548387097,0.33625,"train",0.191794551573881,0.5
"104",25,"cause",1,0.0161290322580645,0.12725,"train",0.0123478694719043,0.5
"105",26,"no_difference",0,0,0.08675,"test",0.0075255625,0.5
"106",26,"affect",29,0.467741935483871,0.1945,"test",0.0746611553069719,0.5
"107",26,"enable",7,0.112903225806452,0.40475,"test",0.08517453960718,0.5
"108",26,"cause",26,0.419354838709677,0.314,"test",0.0110996420395421,0.5
"109",27,"no_difference",5,0.0806451612903226,0.0775,"train",9.89203954214359e-06,0.5
"110",27,"affect",22,0.354838709677419,0.16275,"train",0.0368980723855359,0.5
"111",27,"enable",22,0.354838709677419,0.4355,"train",0.00650624375650364,0.5
"112",27,"cause",13,0.209677419354839,0.32425,"train",0.013126876235692,0.5
"113",28,"no_difference",24,0.387096774193548,0.44125,"train",0.00293257186524454,0.5
"114",28,"affect",31,0.5,0.32325,"train",0.0312405625,0.5
"115",28,"enable",0,0,0.1885,"train",0.03553225,0.5
"116",28,"cause",7,0.112903225806452,0.047,"train",0.00434323517169615,0.5
"117",29,"no_difference",61,0.983870967741935,0.69925,"test",0.0810090952783559,0.5
"118",29,"affect",0,0,0.21175,"test",0.0448380625,0.5
"119",29,"enable",0,0,0.0695,"test",0.00483025,0.5
"120",29,"cause",1,0.0161290322580645,0.0195,"test",1.13634235171696e-05,0.5
