"","trial","response","n","data_y","model_y","half","sq_err","uncertainty_noise"
"1",0,"no_difference",59,0.951612903225806,0.815,"test",0.0186630853277836,1.2
"2",0,"affect",1,0.0161290322580645,0.15825,"test",0.0201983694719043,1.2
"3",0,"enable",1,0.0161290322580645,0.019,"test",8.24245577523413e-06,1.2
"4",0,"cause",1,0.0161290322580645,0.00775,"test",7.02081815816857e-05,1.2
"5",1,"no_difference",6,0.0967741935483871,0.26825,"test",0.029403952198231,1.2
"6",1,"affect",7,0.112903225806452,0.4925,"test",0.144093710978148,1.2
"7",1,"enable",47,0.758064516129032,0.15,"test",0.369742455775234,1.2
"8",1,"cause",2,0.032258064516129,0.08925,"test",0.00324808071019771,1.2
"9",2,"no_difference",39,0.629032258064516,0.1955,"test",0.187950218782518,1.2
"10",2,"affect",15,0.241935483870968,0.47225,"test",0.0530447763397503,1.2
"11",2,"enable",2,0.032258064516129,0.2065,"test",0.0303602520811655,1.2
"12",2,"cause",6,0.0967741935483871,0.12575,"test",0.000839597359521332,1.2
"13",3,"no_difference",3,0.0483870967741935,0.111,"train",0.0039203756503642,1.2
"14",3,"affect",22,0.354838709677419,0.38825,"train",0.00111631432101977,1.2
"15",3,"enable",7,0.112903225806452,0.275,"train",0.0262753642039542,1.2
"16",3,"cause",30,0.483870967741935,0.22575,"train",0.0666264339880333,1.2
"17",4,"no_difference",36,0.580645161290323,0.14725,"test",0.187831365829865,1.2
"18",4,"affect",18,0.290322580645161,0.4385,"test",0.0219565476066597,1.2
"19",4,"enable",6,0.0967741935483871,0.24625,"test",0.02234301671436,1.2
"20",4,"cause",2,0.032258064516129,0.168,"test",0.0184258730489074,1.2
"21",5,"no_difference",1,0.0161290322580645,0.0395,"train",0.000546202133194589,1.2
"22",5,"affect",4,0.0645161290322581,0.1925,"train",0.0163798712278876,1.2
"23",5,"enable",6,0.0967741935483871,0.27125,"train",0.0304418070369407,1.2
"24",5,"cause",51,0.82258064516129,0.49675,"train",0.106165609326223,1.2
"25",6,"no_difference",4,0.0645161290322581,0.02525,"test",0.00154182888917794,1.2
"26",6,"affect",27,0.435483870967742,0.1975,"test",0.0566363228407908,1.2
"27",6,"enable",12,0.193548387096774,0.27425,"test",0.0065127503251821,1.2
"28",6,"cause",19,0.306451612903226,0.503,"test",0.0386312684703434,1.2
"29",7,"no_difference",13,0.209677419354839,0.35025,"test",0.0197606504292404,1.2
"30",7,"affect",3,0.0483870967741935,0.4685,"test",0.176494851456816,1.2
"31",7,"enable",45,0.725806451612903,0.1175,"test",0.370036739073881,1.2
"32",7,"cause",1,0.0161290322580645,0.06375,"test",0.00226775656867846,1.2
"33",8,"no_difference",2,0.032258064516129,0.09225,"test",0.00359903232310094,1.2
"34",8,"affect",19,0.306451612903226,0.3525,"test",0.00212045395421436,1.2
"35",8,"enable",16,0.258064516129032,0.294,"test",0.00129135900104058,1.2
"36",8,"cause",25,0.403225806451613,0.26125,"test",0.0201571296175858,1.2
"37",9,"no_difference",5,0.0806451612903226,0.01575,"train",0.00421138195889698,1.2
"38",9,"affect",10,0.161290322580645,0.121,"train",0.00162331009365245,1.2
"39",9,"enable",7,0.112903225806452,0.208,"train",0.00904339646201873,1.2
"40",9,"cause",40,0.645161290322581,0.65525,"train",0.000101782062955255,1.2
"41",10,"no_difference",2,0.032258064516129,0.05275,"train",0.00041991941987513,1.2
"42",10,"affect",30,0.483870967741935,0.25175,"train",0.0538801436654527,1.2
"43",10,"enable",12,0.193548387096774,0.294,"train",0.0100905265348595,1.2
"44",10,"cause",18,0.290322580645161,0.4015,"train",0.0123604185744017,1.2
